"tollgate_id","time_window_month","time_window_day","time_window_hour","time_window_minute","direction","volume"
"3",9,28,22,40,0,17
"3",9,28,22,40,1,17
"1",9,28,22,40,0,5
"1",9,28,22,40,1,9
"2",9,28,23,0,0,6
"3",9,28,23,0,0,25
"3",9,28,23,0,1,12
"1",9,28,23,0,0,11
"1",9,28,23,0,1,6
"2",9,28,23,20,0,1
"3",9,28,23,20,0,22
"3",9,28,23,20,1,20
"1",9,28,23,20,0,20
"1",9,28,23,20,1,12
"2",9,28,23,40,0,2
"3",9,28,23,40,0,18
"3",9,28,23,40,1,12
"1",9,28,23,40,0,11
"1",9,28,23,40,1,17
"2",9,29,0,0,0,1
"3",9,29,0,0,0,13
"3",9,29,0,0,1,137
"1",9,29,0,0,0,4
"1",9,29,0,0,1,117
"2",9,29,0,20,0,4
"3",9,29,0,20,0,17
"3",9,29,0,20,1,63
"1",9,29,0,20,0,9
"1",9,29,0,20,1,79
"3",9,29,0,40,0,7
"3",9,29,0,40,1,82
"1",9,29,0,40,0,7
"1",9,29,0,40,1,51
"3",9,29,1,0,0,17
"3",9,29,1,0,1,9
"1",9,29,1,0,0,3
"1",9,29,1,0,1,12
"3",9,29,1,20,0,21
"3",9,29,1,20,1,6
"1",9,29,1,20,0,6
"1",9,29,1,20,1,13
"3",9,29,1,40,0,19
"3",9,29,1,40,1,4
"1",9,29,1,40,0,11
"1",9,29,1,40,1,9
"3",9,29,2,0,0,5
"3",9,29,2,0,1,14
"1",9,29,2,0,0,7
"1",9,29,2,0,1,6
"3",9,29,2,20,0,10
"3",9,29,2,20,1,4
"1",9,29,2,20,0,4
"1",9,29,2,20,1,13
"3",9,29,2,40,0,12
"3",9,29,2,40,1,4
"1",9,29,2,40,0,4
"1",9,29,2,40,1,6
"3",9,29,3,0,0,8
"3",9,29,3,0,1,6
"1",9,29,3,0,0,3
"1",9,29,3,0,1,9
"3",9,29,3,20,0,15
"3",9,29,3,20,1,3
"1",9,29,3,20,0,7
"1",9,29,3,20,1,19
"3",9,29,3,40,0,9
"3",9,29,3,40,1,3
"1",9,29,3,40,0,9
"1",9,29,3,40,1,12
"3",9,29,4,0,0,16
"3",9,29,4,0,1,2
"1",9,29,4,0,0,10
"1",9,29,4,0,1,13
"3",9,29,4,20,0,12
"3",9,29,4,20,1,5
"1",9,29,4,20,0,10
"1",9,29,4,20,1,21
"3",9,29,4,40,0,13
"3",9,29,4,40,1,5
"1",9,29,4,40,0,16
"1",9,29,4,40,1,18
"2",9,29,5,0,0,12
"3",9,29,5,0,0,11
"3",9,29,5,0,1,6
"1",9,29,5,0,0,6
"1",9,29,5,0,1,25
"2",9,29,5,20,0,9
"3",9,29,5,20,0,16
"3",9,29,5,20,1,14
"1",9,29,5,20,0,5
"1",9,29,5,20,1,28
"2",9,29,5,40,0,11
"3",9,29,5,40,0,17
"3",9,29,5,40,1,12
"1",9,29,5,40,0,4
"1",9,29,5,40,1,28
"2",9,29,6,0,0,15
"3",9,29,6,0,0,23
"3",9,29,6,0,1,16
"1",9,29,6,0,0,4
"1",9,29,6,0,1,32
"2",9,29,6,20,0,14
"3",9,29,6,20,0,41
"3",9,29,6,20,1,25
"1",9,29,6,20,0,9
"1",9,29,6,20,1,36
"2",9,29,6,40,0,32
"3",9,29,6,40,0,75
"3",9,29,6,40,1,32
"1",9,29,6,40,0,18
"1",9,29,6,40,1,54
"2",9,29,7,0,0,68
"3",9,29,7,0,0,100
"3",9,29,7,0,1,48
"1",9,29,7,0,0,25
"1",9,29,7,0,1,48
"2",9,29,7,20,0,72
"3",9,29,7,20,0,116
"3",9,29,7,20,1,55
"1",9,29,7,20,0,30
"1",9,29,7,20,1,58
"2",9,29,7,40,0,88
"3",9,29,7,40,0,121
"3",9,29,7,40,1,60
"1",9,29,7,40,0,30
"1",9,29,7,40,1,83
"2",9,29,8,0,0,105
"3",9,29,8,0,0,149
"3",9,29,8,0,1,103
"1",9,29,8,0,0,41
"1",9,29,8,0,1,97
"2",9,29,8,20,0,99
"3",9,29,8,20,0,141
"3",9,29,8,20,1,105
"1",9,29,8,20,0,48
"1",9,29,8,20,1,102
"2",9,29,8,40,0,114
"3",9,29,8,40,0,145
"3",9,29,8,40,1,123
"1",9,29,8,40,0,50
"1",9,29,8,40,1,122
"2",9,29,9,0,0,117
"3",9,29,9,0,0,128
"3",9,29,9,0,1,130
"1",9,29,9,0,0,47
"1",9,29,9,0,1,97
"2",9,29,9,20,0,102
"3",9,29,9,20,0,106
"3",9,29,9,20,1,111
"1",9,29,9,20,0,40
"1",9,29,9,20,1,113
"2",9,29,9,40,0,82
"3",9,29,9,40,0,105
"3",9,29,9,40,1,121
"1",9,29,9,40,0,48
"1",9,29,9,40,1,83
"2",9,29,10,0,0,82
"3",9,29,10,0,0,126
"3",9,29,10,0,1,80
"1",9,29,10,0,0,56
"1",9,29,10,0,1,101
"2",9,29,10,20,0,85
"3",9,29,10,20,0,117
"3",9,29,10,20,1,91
"1",9,29,10,20,0,51
"1",9,29,10,20,1,98
"2",9,29,10,40,0,80
"3",9,29,10,40,0,97
"3",9,29,10,40,1,77
"1",9,29,10,40,0,40
"1",9,29,10,40,1,114
"2",9,29,11,0,0,48
"3",9,29,11,0,0,95
"3",9,29,11,0,1,85
"1",9,29,11,0,0,39
"1",9,29,11,0,1,71
"2",9,29,11,20,0,45
"3",9,29,11,20,0,95
"3",9,29,11,20,1,81
"1",9,29,11,20,0,41
"1",9,29,11,20,1,72
"2",9,29,11,40,0,62
"3",9,29,11,40,0,100
"3",9,29,11,40,1,68
"1",9,29,11,40,0,36
"1",9,29,11,40,1,83
"2",9,29,12,0,0,69
"3",9,29,12,0,0,88
"3",9,29,12,0,1,97
"1",9,29,12,0,0,35
"1",9,29,12,0,1,100
"2",9,29,12,20,0,78
"3",9,29,12,20,0,92
"3",9,29,12,20,1,83
"1",9,29,12,20,0,35
"1",9,29,12,20,1,83
"2",9,29,12,40,0,75
"3",9,29,12,40,0,94
"3",9,29,12,40,1,94
"1",9,29,12,40,0,43
"1",9,29,12,40,1,93
"2",9,29,13,0,0,69
"3",9,29,13,0,0,101
"3",9,29,13,0,1,83
"1",9,29,13,0,0,50
"1",9,29,13,0,1,74
"2",9,29,13,20,0,66
"3",9,29,13,20,0,129
"3",9,29,13,20,1,76
"1",9,29,13,20,0,24
"1",9,29,13,20,1,83
"2",9,29,13,40,0,75
"3",9,29,13,40,0,111
"3",9,29,13,40,1,95
"1",9,29,13,40,0,43
"1",9,29,13,40,1,77
"2",9,29,14,0,0,66
"3",9,29,14,0,0,125
"3",9,29,14,0,1,98
"1",9,29,14,0,0,48
"1",9,29,14,0,1,78
"2",9,29,14,20,0,67
"3",9,29,14,20,0,110
"3",9,29,14,20,1,84
"1",9,29,14,20,0,43
"1",9,29,14,20,1,66
"2",9,29,14,40,0,64
"3",9,29,14,40,0,82
"3",9,29,14,40,1,83
"1",9,29,14,40,0,55
"1",9,29,14,40,1,91
"2",9,29,15,0,0,82
"3",9,29,15,0,0,85
"3",9,29,15,0,1,93
"1",9,29,15,0,0,53
"1",9,29,15,0,1,78
"2",9,29,15,20,0,78
"3",9,29,15,20,0,88
"3",9,29,15,20,1,86
"1",9,29,15,20,0,65
"1",9,29,15,20,1,53
"2",9,29,15,40,0,85
"3",9,29,15,40,0,130
"3",9,29,15,40,1,97
"1",9,29,15,40,0,53
"1",9,29,15,40,1,94
"2",9,29,16,0,0,71
"3",9,29,16,0,0,108
"3",9,29,16,0,1,94
"1",9,29,16,0,0,60
"1",9,29,16,0,1,67
"2",9,29,16,20,0,78
"3",9,29,16,20,0,125
"3",9,29,16,20,1,110
"1",9,29,16,20,0,50
"1",9,29,16,20,1,103
"2",9,29,16,40,0,86
"3",9,29,16,40,0,122
"3",9,29,16,40,1,86
"1",9,29,16,40,0,47
"1",9,29,16,40,1,81
"2",9,29,17,0,0,78
"3",9,29,17,0,0,105
"3",9,29,17,0,1,96
"1",9,29,17,0,0,30
"1",9,29,17,0,1,94
"2",9,29,17,20,0,70
"3",9,29,17,20,0,110
"3",9,29,17,20,1,107
"1",9,29,17,20,0,30
"1",9,29,17,20,1,91
"2",9,29,17,40,0,71
"3",9,29,17,40,0,90
"3",9,29,17,40,1,111
"1",9,29,17,40,0,30
"1",9,29,17,40,1,130
"2",9,29,18,0,0,70
"3",9,29,18,0,0,42
"3",9,29,18,0,1,76
"1",9,29,18,0,0,22
"1",9,29,18,0,1,77
"2",9,29,18,20,0,67
"3",9,29,18,20,0,9
"3",9,29,18,20,1,68
"1",9,29,18,20,0,26
"1",9,29,18,20,1,70
"2",9,29,18,40,0,58
"3",9,29,18,40,0,43
"3",9,29,18,40,1,56
"1",9,29,18,40,0,25
"1",9,29,18,40,1,87
"2",9,29,19,0,0,45
"3",9,29,19,0,0,68
"3",9,29,19,0,1,15
"1",9,29,19,0,0,18
"1",9,29,19,0,1,49
"2",9,29,19,20,0,44
"3",9,29,19,20,0,54
"3",9,29,19,20,1,37
"1",9,29,19,20,0,27
"1",9,29,19,20,1,52
"2",9,29,19,40,0,41
"3",9,29,19,40,0,46
"3",9,29,19,40,1,17
"1",9,29,19,40,0,22
"1",9,29,19,40,1,35
"2",9,29,20,0,0,25
"3",9,29,20,0,0,49
"3",9,29,20,0,1,19
"1",9,29,20,0,0,30
"1",9,29,20,0,1,46
"2",9,29,20,20,0,26
"3",9,29,20,20,0,51
"3",9,29,20,20,1,52
"1",9,29,20,20,0,16
"1",9,29,20,20,1,33
"2",9,29,20,40,0,40
"3",9,29,20,40,0,53
"3",9,29,20,40,1,22
"1",9,29,20,40,0,21
"1",9,29,20,40,1,37
"2",9,29,21,0,0,28
"3",9,29,21,0,0,65
"3",9,29,21,0,1,18
"1",9,29,21,0,0,24
"1",9,29,21,0,1,28
"2",9,29,21,20,0,43
"3",9,29,21,20,0,43
"3",9,29,21,20,1,29
"1",9,29,21,20,0,16
"1",9,29,21,20,1,32
"2",9,29,21,40,0,41
"3",9,29,21,40,0,32
"3",9,29,21,40,1,28
"1",9,29,21,40,0,17
"1",9,29,21,40,1,31
"2",9,29,22,0,0,26
"3",9,29,22,0,0,26
"3",9,29,22,0,1,19
"1",9,29,22,0,0,15
"1",9,29,22,0,1,21
"2",9,29,22,20,0,22
"3",9,29,22,20,0,24
"3",9,29,22,20,1,24
"1",9,29,22,20,0,11
"1",9,29,22,20,1,35
"2",9,29,22,40,0,12
"3",9,29,22,40,0,21
"3",9,29,22,40,1,20
"1",9,29,22,40,0,7
"1",9,29,22,40,1,25
"2",9,29,23,0,0,26
"3",9,29,23,0,0,27
"3",9,29,23,0,1,15
"1",9,29,23,0,0,3
"1",9,29,23,0,1,9
"2",9,29,23,20,0,21
"3",9,29,23,20,0,19
"3",9,29,23,20,1,13
"1",9,29,23,20,0,5
"1",9,29,23,20,1,11
"2",9,29,23,40,0,7
"3",9,29,23,40,0,7
"3",9,29,23,40,1,10
"1",9,29,23,40,0,8
"1",9,29,23,40,1,12
"2",9,30,0,0,0,7
"3",9,30,0,0,0,31
"3",9,30,0,0,1,296
"1",9,30,0,0,0,18
"1",9,30,0,0,1,233
"2",9,30,0,20,0,2
"3",9,30,0,20,0,18
"3",9,30,0,20,1,279
"1",9,30,0,20,0,16
"1",9,30,0,20,1,212
"2",9,30,0,40,0,2
"3",9,30,0,40,0,14
"3",9,30,0,40,1,239
"1",9,30,0,40,0,8
"1",9,30,0,40,1,165
"2",9,30,1,0,0,1
"3",9,30,1,0,0,21
"3",9,30,1,0,1,6
"1",9,30,1,0,0,12
"1",9,30,1,0,1,10
"2",9,30,1,20,0,2
"3",9,30,1,20,0,19
"3",9,30,1,20,1,9
"1",9,30,1,20,0,9
"1",9,30,1,20,1,6
"3",9,30,1,40,0,16
"3",9,30,1,40,1,6
"1",9,30,1,40,0,10
"1",9,30,1,40,1,6
"3",9,30,2,0,0,10
"3",9,30,2,0,1,4
"1",9,30,2,0,0,5
"1",9,30,2,0,1,9
"3",9,30,2,20,0,13
"3",9,30,2,20,1,11
"1",9,30,2,20,0,4
"1",9,30,2,20,1,9
"3",9,30,2,40,0,13
"3",9,30,2,40,1,8
"1",9,30,2,40,0,7
"1",9,30,2,40,1,4
"3",9,30,3,0,0,12
"3",9,30,3,0,1,3
"1",9,30,3,0,0,10
"1",9,30,3,0,1,15
"3",9,30,3,20,0,8
"3",9,30,3,20,1,7
"1",9,30,3,20,0,8
"1",9,30,3,20,1,20
"3",9,30,3,40,0,11
"3",9,30,3,40,1,4
"1",9,30,3,40,0,16
"1",9,30,3,40,1,20
"3",9,30,4,0,0,10
"3",9,30,4,0,1,8
"1",9,30,4,0,0,19
"1",9,30,4,0,1,15
"3",9,30,4,20,0,19
"3",9,30,4,20,1,8
"1",9,30,4,20,0,9
"1",9,30,4,20,1,17
"3",9,30,4,40,0,16
"3",9,30,4,40,1,6
"1",9,30,4,40,0,21
"1",9,30,4,40,1,17
"2",9,30,5,0,0,11
"3",9,30,5,0,0,9
"3",9,30,5,0,1,11
"1",9,30,5,0,0,7
"1",9,30,5,0,1,29
"2",9,30,5,20,0,19
"3",9,30,5,20,0,18
"3",9,30,5,20,1,9
"1",9,30,5,20,0,3
"1",9,30,5,20,1,36
"2",9,30,5,40,0,16
"3",9,30,5,40,0,22
"3",9,30,5,40,1,13
"1",9,30,5,40,0,9
"1",9,30,5,40,1,29
"2",9,30,6,0,0,35
"3",9,30,6,0,0,23
"3",9,30,6,0,1,21
"1",9,30,6,0,0,10
"1",9,30,6,0,1,45
"2",9,30,6,20,0,37
"3",9,30,6,20,0,58
"3",9,30,6,20,1,44
"1",9,30,6,20,0,17
"1",9,30,6,20,1,50
"2",9,30,6,40,0,52
"3",9,30,6,40,0,83
"3",9,30,6,40,1,44
"1",9,30,6,40,0,24
"1",9,30,6,40,1,60
"2",9,30,7,0,0,77
"3",9,30,7,0,0,118
"3",9,30,7,0,1,68
"1",9,30,7,0,0,29
"1",9,30,7,0,1,67
"2",9,30,7,20,0,86
"3",9,30,7,20,0,116
"3",9,30,7,20,1,70
"1",9,30,7,20,0,31
"1",9,30,7,20,1,104
"2",9,30,7,40,0,104
"3",9,30,7,40,0,134
"3",9,30,7,40,1,84
"1",9,30,7,40,0,44
"1",9,30,7,40,1,95
"2",9,30,8,0,0,114
"3",9,30,8,0,0,148
"3",9,30,8,0,1,113
"1",9,30,8,0,0,46
"1",9,30,8,0,1,126
"2",9,30,8,20,0,104
"3",9,30,8,20,0,177
"3",9,30,8,20,1,121
"1",9,30,8,20,0,48
"1",9,30,8,20,1,112
"2",9,30,8,40,0,107
"3",9,30,8,40,0,119
"3",9,30,8,40,1,147
"1",9,30,8,40,0,47
"1",9,30,8,40,1,141
"2",9,30,9,0,0,91
"3",9,30,9,0,0,179
"3",9,30,9,0,1,116
"1",9,30,9,0,0,60
"1",9,30,9,0,1,132
"2",9,30,9,20,0,92
"3",9,30,9,20,0,144
"3",9,30,9,20,1,131
"1",9,30,9,20,0,61
"1",9,30,9,20,1,134
"2",9,30,9,40,0,75
"3",9,30,9,40,0,105
"3",9,30,9,40,1,120
"1",9,30,9,40,0,63
"1",9,30,9,40,1,97
"2",9,30,10,0,0,80
"3",9,30,10,0,0,147
"3",9,30,10,0,1,102
"1",9,30,10,0,0,80
"1",9,30,10,0,1,106
"2",9,30,10,20,0,73
"3",9,30,10,20,0,119
"3",9,30,10,20,1,103
"1",9,30,10,20,0,82
"1",9,30,10,20,1,133
"2",9,30,10,40,0,77
"3",9,30,10,40,0,130
"3",9,30,10,40,1,105
"1",9,30,10,40,0,71
"1",9,30,10,40,1,137
"2",9,30,11,0,0,84
"3",9,30,11,0,0,117
"3",9,30,11,0,1,108
"1",9,30,11,0,0,55
"1",9,30,11,0,1,99
"2",9,30,11,20,0,58
"3",9,30,11,20,0,108
"3",9,30,11,20,1,97
"1",9,30,11,20,0,48
"1",9,30,11,20,1,107
"2",9,30,11,40,0,70
"3",9,30,11,40,0,113
"3",9,30,11,40,1,95
"1",9,30,11,40,0,55
"1",9,30,11,40,1,121
"2",9,30,12,0,0,69
"3",9,30,12,0,0,121
"3",9,30,12,0,1,107
"1",9,30,12,0,0,74
"1",9,30,12,0,1,146
"2",9,30,12,20,0,100
"3",9,30,12,20,0,145
"3",9,30,12,20,1,119
"1",9,30,12,20,0,86
"1",9,30,12,20,1,150
"2",9,30,12,40,0,117
"3",9,30,12,40,0,152
"3",9,30,12,40,1,112
"1",9,30,12,40,0,99
"1",9,30,12,40,1,127
"2",9,30,13,0,0,109
"3",9,30,13,0,0,155
"3",9,30,13,0,1,150
"1",9,30,13,0,0,108
"1",9,30,13,0,1,150
"2",9,30,13,20,0,106
"3",9,30,13,20,0,153
"3",9,30,13,20,1,108
"1",9,30,13,20,0,98
"1",9,30,13,20,1,124
"2",9,30,13,40,0,123
"3",9,30,13,40,0,146
"3",9,30,13,40,1,130
"1",9,30,13,40,0,95
"1",9,30,13,40,1,142
"2",9,30,14,0,0,109
"3",9,30,14,0,0,162
"3",9,30,14,0,1,134
"1",9,30,14,0,0,88
"1",9,30,14,0,1,123
"2",9,30,14,20,0,111
"3",9,30,14,20,0,166
"3",9,30,14,20,1,131
"1",9,30,14,20,0,71
"1",9,30,14,20,1,116
"2",9,30,14,40,0,69
"3",9,30,14,40,0,125
"3",9,30,14,40,1,138
"1",9,30,14,40,0,84
"1",9,30,14,40,1,122
"2",9,30,15,0,0,138
"3",9,30,15,0,0,143
"3",9,30,15,0,1,91
"1",9,30,15,0,0,75
"1",9,30,15,0,1,114
"2",9,30,15,20,0,133
"3",9,30,15,20,0,169
"3",9,30,15,20,1,119
"1",9,30,15,20,0,80
"1",9,30,15,20,1,96
"2",9,30,15,40,0,135
"3",9,30,15,40,0,206
"3",9,30,15,40,1,114
"1",9,30,15,40,0,124
"1",9,30,15,40,1,77
"2",9,30,16,0,0,129
"3",9,30,16,0,0,233
"3",9,30,16,0,1,88
"1",9,30,16,0,0,130
"1",9,30,16,0,1,63
"2",9,30,16,20,0,148
"3",9,30,16,20,0,206
"3",9,30,16,20,1,110
"1",9,30,16,20,0,132
"1",9,30,16,20,1,110
"2",9,30,16,40,0,143
"3",9,30,16,40,0,205
"3",9,30,16,40,1,106
"1",9,30,16,40,0,117
"1",9,30,16,40,1,102
"2",9,30,17,0,0,131
"3",9,30,17,0,0,216
"3",9,30,17,0,1,73
"1",9,30,17,0,0,87
"1",9,30,17,0,1,67
"2",9,30,17,20,0,133
"3",9,30,17,20,0,208
"3",9,30,17,20,1,111
"1",9,30,17,20,0,98
"1",9,30,17,20,1,86
"2",9,30,17,40,0,52
"3",9,30,17,40,0,141
"3",9,30,17,40,1,116
"1",9,30,17,40,0,133
"1",9,30,17,40,1,93
"2",9,30,18,0,0,25
"3",9,30,18,0,0,152
"3",9,30,18,0,1,32
"1",9,30,18,0,0,137
"1",9,30,18,0,1,17
"2",9,30,18,20,0,32
"3",9,30,18,20,0,140
"3",9,30,18,20,1,45
"1",9,30,18,20,0,172
"1",9,30,18,20,1,19
"2",9,30,18,40,0,27
"3",9,30,18,40,0,116
"3",9,30,18,40,1,26
"1",9,30,18,40,0,156
"1",9,30,18,40,1,39
"2",9,30,19,0,0,20
"3",9,30,19,0,0,91
"3",9,30,19,0,1,24
"1",9,30,19,0,0,156
"1",9,30,19,0,1,19
"2",9,30,19,20,0,23
"3",9,30,19,20,0,89
"3",9,30,19,20,1,20
"1",9,30,19,20,0,154
"1",9,30,19,20,1,16
"2",9,30,19,40,0,21
"3",9,30,19,40,0,69
"3",9,30,19,40,1,26
"1",9,30,19,40,0,166
"1",9,30,19,40,1,23
"2",9,30,20,0,0,17
"3",9,30,20,0,0,81
"3",9,30,20,0,1,14
"1",9,30,20,0,0,159
"1",9,30,20,0,1,12
"2",9,30,20,20,0,15
"3",9,30,20,20,0,72
"3",9,30,20,20,1,14
"1",9,30,20,20,0,149
"1",9,30,20,20,1,12
"2",9,30,20,40,0,16
"3",9,30,20,40,0,80
"3",9,30,20,40,1,22
"1",9,30,20,40,0,182
"1",9,30,20,40,1,21
"2",9,30,21,0,0,14
"3",9,30,21,0,0,95
"3",9,30,21,0,1,9
"1",9,30,21,0,0,151
"1",9,30,21,0,1,7
"2",9,30,21,20,0,13
"3",9,30,21,20,0,63
"3",9,30,21,20,1,13
"1",9,30,21,20,0,162
"1",9,30,21,20,1,6
"2",9,30,21,40,0,11
"3",9,30,21,40,0,56
"3",9,30,21,40,1,15
"1",9,30,21,40,0,137
"1",9,30,21,40,1,2
"2",9,30,22,0,0,10
"3",9,30,22,0,0,72
"3",9,30,22,0,1,7
"1",9,30,22,0,0,123
"1",9,30,22,0,1,3
"2",9,30,22,20,0,9
"3",9,30,22,20,0,55
"3",9,30,22,20,1,20
"1",9,30,22,20,0,107
"1",9,30,22,20,1,15
"2",9,30,22,40,0,9
"3",9,30,22,40,0,38
"3",9,30,22,40,1,10
"1",9,30,22,40,0,117
"1",9,30,22,40,1,11
"2",9,30,23,0,0,11
"3",9,30,23,0,0,36
"3",9,30,23,0,1,12
"1",9,30,23,0,0,101
"1",9,30,23,0,1,16
"2",9,30,23,20,0,7
"3",9,30,23,20,0,48
"3",9,30,23,20,1,13
"1",9,30,23,20,0,70
"1",9,30,23,20,1,14
"2",9,30,23,40,0,13
"3",9,30,23,40,0,45
"3",9,30,23,40,1,12
"1",9,30,23,40,0,45
"1",9,30,23,40,1,17
"2",10,1,0,0,0,1
"3",10,1,0,0,0,62
"3",10,1,0,0,1,27
"1",10,1,0,0,0,86
"1",10,1,0,0,1,23
"2",10,1,0,20,0,4
"3",10,1,0,20,0,49
"3",10,1,0,20,1,18
"1",10,1,0,20,0,63
"1",10,1,0,20,1,9
"2",10,1,0,40,0,4
"3",10,1,0,40,0,40
"3",10,1,0,40,1,18
"1",10,1,0,40,0,56
"1",10,1,0,40,1,14
"3",10,1,1,0,0,47
"3",10,1,1,0,1,1
"1",10,1,1,0,0,65
"2",10,1,1,20,0,2
"3",10,1,1,20,0,35
"3",10,1,1,20,1,5
"1",10,1,1,20,0,56
"1",10,1,1,20,1,2
"2",10,1,1,40,0,1
"3",10,1,1,40,0,36
"3",10,1,1,40,1,6
"1",10,1,1,40,0,43
"3",10,1,2,0,0,26
"3",10,1,2,0,1,1
"1",10,1,2,0,0,31
"1",10,1,2,0,1,1
"3",10,1,2,20,0,32
"3",10,1,2,20,1,3
"1",10,1,2,20,0,48
"1",10,1,2,20,1,1
"2",10,1,2,40,0,1
"3",10,1,2,40,0,24
"3",10,1,2,40,1,5
"1",10,1,2,40,0,46
"1",10,1,2,40,1,1
"2",10,1,3,0,0,2
"3",10,1,3,0,0,24
"3",10,1,3,0,1,3
"1",10,1,3,0,0,41
"1",10,1,3,0,1,6
"2",10,1,3,20,0,2
"3",10,1,3,20,0,24
"3",10,1,3,20,1,3
"1",10,1,3,20,0,48
"1",10,1,3,20,1,2
"2",10,1,3,40,0,2
"3",10,1,3,40,0,39
"3",10,1,3,40,1,6
"1",10,1,3,40,0,46
"1",10,1,3,40,1,4
"2",10,1,4,0,0,3
"3",10,1,4,0,0,25
"3",10,1,4,0,1,7
"1",10,1,4,0,0,59
"1",10,1,4,0,1,4
"2",10,1,4,20,0,2
"3",10,1,4,20,0,31
"3",10,1,4,20,1,2
"1",10,1,4,20,0,81
"1",10,1,4,20,1,4
"2",10,1,4,40,0,4
"3",10,1,4,40,0,31
"3",10,1,4,40,1,3
"1",10,1,4,40,0,101
"1",10,1,4,40,1,3
"2",10,1,5,0,0,3
"3",10,1,5,0,0,49
"3",10,1,5,0,1,8
"1",10,1,5,0,0,142
"1",10,1,5,0,1,5
"2",10,1,5,20,0,14
"3",10,1,5,20,0,48
"3",10,1,5,20,1,7
"1",10,1,5,20,0,151
"1",10,1,5,20,1,14
"2",10,1,5,40,0,9
"3",10,1,5,40,0,50
"3",10,1,5,40,1,9
"1",10,1,5,40,0,193
"1",10,1,5,40,1,11
"2",10,1,6,0,0,16
"3",10,1,6,0,0,55
"3",10,1,6,0,1,11
"1",10,1,6,0,0,213
"1",10,1,6,0,1,6
"2",10,1,6,20,0,10
"3",10,1,6,20,0,96
"3",10,1,6,20,1,19
"1",10,1,6,20,0,257
"1",10,1,6,20,1,19
"2",10,1,6,40,0,13
"3",10,1,6,40,0,83
"3",10,1,6,40,1,13
"1",10,1,6,40,0,275
"1",10,1,6,40,1,2
"2",10,1,7,0,0,19
"3",10,1,7,0,0,94
"3",10,1,7,0,1,15
"1",10,1,7,0,0,267
"1",10,1,7,0,1,17
"2",10,1,7,20,0,13
"3",10,1,7,20,0,102
"3",10,1,7,20,1,12
"1",10,1,7,20,0,244
"1",10,1,7,20,1,7
"2",10,1,7,40,0,20
"3",10,1,7,40,0,134
"3",10,1,7,40,1,25
"1",10,1,7,40,0,233
"1",10,1,7,40,1,10
"2",10,1,8,0,0,14
"3",10,1,8,0,0,107
"3",10,1,8,0,1,18
"1",10,1,8,0,0,217
"1",10,1,8,0,1,5
"2",10,1,8,20,0,14
"3",10,1,8,20,0,136
"3",10,1,8,20,1,12
"1",10,1,8,20,0,210
"1",10,1,8,20,1,11
"2",10,1,8,40,0,10
"3",10,1,8,40,0,145
"3",10,1,8,40,1,17
"1",10,1,8,40,0,198
"1",10,1,8,40,1,15
"2",10,1,9,0,0,11
"3",10,1,9,0,0,165
"3",10,1,9,0,1,15
"1",10,1,9,0,0,251
"1",10,1,9,0,1,21
"2",10,1,9,20,0,13
"3",10,1,9,20,0,171
"3",10,1,9,20,1,8
"1",10,1,9,20,0,249
"1",10,1,9,20,1,22
"2",10,1,9,40,0,9
"3",10,1,9,40,0,122
"3",10,1,9,40,1,16
"1",10,1,9,40,0,242
"1",10,1,9,40,1,9
"2",10,1,10,0,0,11
"3",10,1,10,0,0,147
"3",10,1,10,0,1,8
"1",10,1,10,0,0,281
"1",10,1,10,0,1,5
"2",10,1,10,20,0,10
"3",10,1,10,20,0,166
"3",10,1,10,20,1,10
"1",10,1,10,20,0,204
"1",10,1,10,20,1,13
"2",10,1,10,40,0,16
"3",10,1,10,40,0,145
"3",10,1,10,40,1,10
"1",10,1,10,40,0,212
"1",10,1,10,40,1,12
"2",10,1,11,0,0,10
"3",10,1,11,0,0,133
"3",10,1,11,0,1,15
"1",10,1,11,0,0,202
"1",10,1,11,0,1,13
"2",10,1,11,20,0,10
"3",10,1,11,20,0,116
"3",10,1,11,20,1,8
"1",10,1,11,20,0,195
"1",10,1,11,20,1,15
"2",10,1,11,40,0,16
"3",10,1,11,40,0,108
"3",10,1,11,40,1,12
"1",10,1,11,40,0,188
"1",10,1,11,40,1,4
"2",10,1,12,0,0,10
"3",10,1,12,0,0,101
"3",10,1,12,0,1,15
"1",10,1,12,0,0,200
"1",10,1,12,0,1,12
"2",10,1,12,20,0,8
"3",10,1,12,20,0,115
"3",10,1,12,20,1,12
"1",10,1,12,20,0,215
"1",10,1,12,20,1,9
"2",10,1,12,40,0,11
"3",10,1,12,40,0,103
"3",10,1,12,40,1,19
"1",10,1,12,40,0,237
"1",10,1,12,40,1,17
"2",10,1,13,0,0,7
"3",10,1,13,0,0,116
"3",10,1,13,0,1,11
"1",10,1,13,0,0,239
"1",10,1,13,0,1,18
"2",10,1,13,20,0,11
"3",10,1,13,20,0,110
"3",10,1,13,20,1,10
"1",10,1,13,20,0,207
"1",10,1,13,20,1,15
"2",10,1,13,40,0,13
"3",10,1,13,40,0,115
"3",10,1,13,40,1,14
"1",10,1,13,40,0,224
"1",10,1,13,40,1,13
"2",10,1,14,0,0,18
"3",10,1,14,0,0,114
"3",10,1,14,0,1,11
"1",10,1,14,0,0,246
"1",10,1,14,0,1,13
"2",10,1,14,20,0,9
"3",10,1,14,20,0,120
"3",10,1,14,20,1,8
"1",10,1,14,20,0,213
