tollgate_id,time_window,direction,volume,start_time,date,time,day_of_week,week_day_1,week_day_2,week_day_3,week_day_4,week_day_5,week_day_6,week_day_7,is_weekend,month,day,hour,minute,time_win_label,lengthSum,widthSum,lanesSum,laneWidthSum,intersectionNum,linkNum,vehicle_model[0]_2h_ago,vehicle_model[1]_2h_ago,vehicle_model[2]_2h_ago,vehicle_model[3]_2h_ago,vehicle_model[4]_2h_ago,vehicle_model[5]_2h_ago,vehicle_model[6]_2h_ago,vehicle_model[7]_2h_ago,has_etc[0]_2h_ago,has_etc[1]_2h_ago,working_day_2h_ago,total_volume_2h_ago,vehicle_model[0]_1d2h_ago,vehicle_model[1]_1d2h_ago,vehicle_model[2]_1d2h_ago,vehicle_model[3]_1d2h_ago,vehicle_model[4]_1d2h_ago,vehicle_model[5]_1d2h_ago,vehicle_model[6]_1d2h_ago,vehicle_model[7]_1d2h_ago,has_etc[0]_1d2h_ago,has_etc[1]_1d2h_ago,working_day_1d2h_ago,total_volume_1d2h_ago,total_volume
3.0,"[2016-09-24 22:40:00,2016-09-24 23:00:00)",0.0,22.0,2016-09-24 22:40:00,2016-09-24,22:40:00,6,0,0,0,0,0,1,0,1,9,24,22,40,68,2535,162,54,63,3,21,0,46,18,0,0,0,0,0,46,18,0,64,0,39,10,0,0,0,0,0,39,10,1,49,22
3.0,"[2016-09-24 22:40:00,2016-09-24 23:00:00)",1.0,14.0,2016-09-24 22:40:00,2016-09-24,22:40:00,6,0,0,0,0,0,1,0,1,9,24,22,40,68,2535,162,54,63,3,21,0,48,0,0,0,1,0,0,33,16,0,49,0,41,2,0,0,0,0,0,25,18,1,43,14
1.0,"[2016-09-24 23:00:00,2016-09-24 23:20:00)",0.0,6.0,2016-09-24 23:00:00,2016-09-24,23:00:00,6,0,0,0,0,0,1,0,1,9,24,23,0,69,2371,150,50,63,2,21,0,20,3,0,0,0,0,0,14,9,0,23,0,14,1,0,0,0,0,0,10,5,1,15,6
1.0,"[2016-09-24 23:00:00,2016-09-24 23:20:00)",1.0,17.0,2016-09-24 23:00:00,2016-09-24,23:00:00,6,0,0,0,0,0,1,0,1,9,24,23,0,69,2371,150,50,63,2,21,0,20,2,0,1,3,0,0,20,6,0,26,0,31,5,0,0,0,0,0,23,13,1,36,17
2.0,"[2016-09-24 23:00:00,2016-09-24 23:20:00)",0.0,10.0,2016-09-24 23:00:00,2016-09-24,23:00:00,6,0,0,0,0,0,1,0,1,9,24,23,0,69,384,42,14,18,1,6,0,22,4,1,0,0,0,0,21,6,0,27,0,18,7,0,0,0,0,0,19,6,1,25,10
3.0,"[2016-09-24 23:00:00,2016-09-24 23:20:00)",0.0,38.0,2016-09-24 23:00:00,2016-09-24,23:00:00,6,0,0,0,0,0,1,0,1,9,24,23,0,69,2535,162,54,63,3,21,0,44,12,0,0,0,0,0,43,13,0,56,0,35,10,0,0,0,0,0,34,11,1,45,38
3.0,"[2016-09-24 23:00:00,2016-09-24 23:20:00)",1.0,24.0,2016-09-24 23:00:00,2016-09-24,23:00:00,6,0,0,0,0,0,1,0,1,9,24,23,0,69,2535,162,54,63,3,21,0,36,1,0,0,2,0,0,30,9,0,39,0,41,1,0,0,4,0,0,37,9,1,46,24
2.0,"[2016-09-24 23:20:00,2016-09-24 23:40:00)",0.0,16.0,2016-09-24 23:20:00,2016-09-24,23:20:00,6,0,0,0,0,0,1,0,1,9,24,23,20,70,384,42,14,18,1,6,0,19,9,0,0,0,0,0,19,9,0,28,0,13,12,0,0,0,0,0,21,4,1,25,16
3.0,"[2016-09-24 23:20:00,2016-09-24 23:40:00)",0.0,19.0,2016-09-24 23:20:00,2016-09-24,23:20:00,6,0,0,0,0,0,1,0,1,9,24,23,20,70,2535,162,54,63,3,21,0,40,14,0,0,0,0,0,47,7,0,54,0,34,11,0,0,0,0,0,35,10,1,45,19
3.0,"[2016-09-24 23:20:00,2016-09-24 23:40:00)",1.0,28.0,2016-09-24 23:20:00,2016-09-24,23:20:00,6,0,0,0,0,0,1,0,1,9,24,23,20,70,2535,162,54,63,3,21,0,39,2,0,0,1,0,0,29,13,0,42,0,31,1,0,1,2,0,0,24,11,1,35,28
1.0,"[2016-09-24 23:20:00,2016-09-24 23:40:00)",0.0,10.0,2016-09-24 23:20:00,2016-09-24,23:20:00,6,0,0,0,0,0,1,0,1,9,24,23,20,70,2371,150,50,63,2,21,0,21,2,0,0,0,0,0,19,4,0,23,0,21,4,0,0,0,0,0,21,4,1,25,10
1.0,"[2016-09-24 23:20:00,2016-09-24 23:40:00)",1.0,16.0,2016-09-24 23:20:00,2016-09-24,23:20:00,6,0,0,0,0,0,1,0,1,9,24,23,20,70,2371,150,50,63,2,21,0,24,1,0,0,2,0,0,15,12,0,27,0,23,2,0,3,0,0,0,21,7,1,28,16
1.0,"[2016-09-24 23:40:00,2016-09-25 00:00:00)",0.0,4.0,2016-09-24 23:40:00,2016-09-24,23:40:00,6,0,0,0,0,0,1,0,1,9,24,23,40,71,2371,150,50,63,2,21,0,15,1,0,0,0,0,0,13,3,0,16,0,19,2,0,0,0,0,0,18,3,1,21,4
1.0,"[2016-09-24 23:40:00,2016-09-25 00:00:00)",1.0,12.0,2016-09-24 23:40:00,2016-09-24,23:40:00,6,0,0,0,0,0,1,0,1,9,24,23,40,71,2371,150,50,63,2,21,0,27,1,2,0,3,0,0,27,6,0,33,0,40,3,0,0,3,0,0,37,9,1,46,12
2.0,"[2016-09-24 23:40:00,2016-09-25 00:00:00)",0.0,7.0,2016-09-24 23:40:00,2016-09-24,23:40:00,6,0,0,0,0,0,1,0,1,9,24,23,40,71,384,42,14,18,1,6,0,14,3,0,0,0,0,0,14,3,0,17,0,19,8,0,0,0,0,0,23,4,1,27,7
3.0,"[2016-09-24 23:40:00,2016-09-25 00:00:00)",0.0,18.0,2016-09-24 23:40:00,2016-09-24,23:40:00,6,0,0,0,0,0,1,0,1,9,24,23,40,71,2535,162,54,63,3,21,0,35,8,0,0,0,0,0,29,14,0,43,0,37,8,0,0,0,0,0,39,6,1,45,18
3.0,"[2016-09-24 23:40:00,2016-09-25 00:00:00)",1.0,14.0,2016-09-24 23:40:00,2016-09-24,23:40:00,6,0,0,0,0,0,1,0,1,9,24,23,40,71,2535,162,54,63,3,21,0,29,2,2,0,2,0,0,27,8,0,35,0,22,3,0,0,2,0,0,20,7,1,27,14
1.0,"[2016-09-25 00:00:00,2016-09-25 00:20:00)",0.0,14.0,2016-09-25 00:00:00,2016-09-25,00:00:00,7,0,0,0,0,0,0,1,1,9,25,0,0,0,2371,150,50,63,2,21,0,16,0,0,0,0,0,0,14,2,0,16,0,21,0,0,0,0,0,0,17,4,1,21,14
1.0,"[2016-09-25 00:00:00,2016-09-25 00:20:00)",1.0,98.0,2016-09-25 00:00:00,2016-09-25,00:00:00,7,0,0,0,0,0,0,1,1,9,25,0,0,0,2371,150,50,63,2,21,0,12,1,5,0,3,0,0,15,6,0,21,0,14,1,0,2,3,0,0,18,2,1,20,98
3.0,"[2016-09-25 00:00:00,2016-09-25 00:20:00)",0.0,15.0,2016-09-25 00:00:00,2016-09-25,00:00:00,7,0,0,0,0,0,0,1,1,9,25,0,0,0,2535,162,54,63,3,21,0,32,5,0,1,0,0,0,31,7,0,38,0,24,6,0,0,0,0,0,23,7,1,30,15
3.0,"[2016-09-25 00:00:00,2016-09-25 00:20:00)",1.0,147.0,2016-09-25 00:00:00,2016-09-25,00:00:00,7,0,0,0,0,0,0,1,1,9,25,0,0,0,2535,162,54,63,3,21,0,23,0,0,0,1,0,1,20,5,0,25,0,26,1,0,0,2,0,0,24,5,1,29,147
2.0,"[2016-09-25 00:00:00,2016-09-25 00:20:00)",0.0,3.0,2016-09-25 00:00:00,2016-09-25,00:00:00,7,0,0,0,0,0,0,1,1,9,25,0,0,0,384,42,14,18,1,6,0,14,5,0,0,0,0,0,15,4,0,19,0,16,3,0,0,0,0,0,18,1,1,19,3
1.0,"[2016-09-25 00:20:00,2016-09-25 00:40:00)",0.0,8.0,2016-09-25 00:20:00,2016-09-25,00:20:00,7,0,0,0,0,0,0,1,1,9,25,0,20,1,2371,150,50,63,2,21,0,11,2,0,0,0,0,0,10,3,0,13,0,8,1,0,0,0,0,0,6,3,1,9,8
1.0,"[2016-09-25 00:20:00,2016-09-25 00:40:00)",1.0,52.0,2016-09-25 00:20:00,2016-09-25,00:20:00,7,0,0,0,0,0,0,1,1,9,25,0,20,1,2371,150,50,63,2,21,0,15,2,0,0,2,0,1,17,3,0,20,0,27,4,0,0,0,0,0,23,8,1,31,52
3.0,"[2016-09-25 00:20:00,2016-09-25 00:40:00)",0.0,18.0,2016-09-25 00:20:00,2016-09-25,00:20:00,7,0,0,0,0,0,0,1,1,9,25,0,20,1,2535,162,54,63,3,21,0,26,8,0,0,0,0,0,27,7,0,34,0,19,9,0,0,0,0,0,22,6,1,28,18
3.0,"[2016-09-25 00:20:00,2016-09-25 00:40:00)",1.0,111.0,2016-09-25 00:20:00,2016-09-25,00:20:00,7,0,0,0,0,0,0,1,1,9,25,0,20,1,2535,162,54,63,3,21,0,24,1,1,0,1,0,0,24,3,0,27,0,15,0,0,0,2,0,0,12,5,1,17,111
2.0,"[2016-09-25 00:20:00,2016-09-25 00:40:00)",0.0,0.0,2016-09-25 00:20:00,2016-09-25,00:20:00,7,0,0,0,0,0,0,1,1,9,25,0,20,1,384,42,14,18,1,6,0,19,1,0,0,0,0,0,16,4,0,20,0,25,5,0,0,0,0,0,27,3,1,30,0
2.0,"[2016-09-25 00:40:00,2016-09-25 01:00:00)",0.0,1.0,2016-09-25 00:40:00,2016-09-25,00:40:00,7,0,0,0,0,0,0,1,1,9,25,0,40,2,384,42,14,18,1,6,0,13,3,0,0,0,0,0,14,2,0,16,0,26,4,0,0,0,0,0,25,5,1,30,1
3.0,"[2016-09-25 00:40:00,2016-09-25 01:00:00)",0.0,20.0,2016-09-25 00:40:00,2016-09-25,00:40:00,7,0,0,0,0,0,0,1,1,9,25,0,40,2,2535,162,54,63,3,21,0,17,4,0,1,0,0,0,16,6,0,22,0,12,7,0,0,0,0,0,16,3,1,19,20
3.0,"[2016-09-25 00:40:00,2016-09-25 01:00:00)",1.0,86.0,2016-09-25 00:40:00,2016-09-25,00:40:00,7,0,0,0,0,0,0,1,1,9,25,0,40,2,2535,162,54,63,3,21,0,13,1,0,0,0,0,0,10,4,0,14,0,31,1,0,0,2,0,0,21,13,1,34,86
1.0,"[2016-09-25 00:40:00,2016-09-25 01:00:00)",0.0,7.0,2016-09-25 00:40:00,2016-09-25,00:40:00,7,0,0,0,0,0,0,1,1,9,25,0,40,2,2371,150,50,63,2,21,0,13,2,0,0,0,0,0,14,1,0,15,0,11,1,0,0,0,0,0,9,3,1,12,7
1.0,"[2016-09-25 00:40:00,2016-09-25 01:00:00)",1.0,27.0,2016-09-25 00:40:00,2016-09-25,00:40:00,7,0,0,0,0,0,0,1,1,9,25,0,40,2,2371,150,50,63,2,21,0,18,3,1,0,1,0,0,19,4,0,23,0,15,2,0,0,0,0,0,11,6,1,17,27
3.0,"[2016-09-25 01:00:00,2016-09-25 01:20:00)",0.0,18.0,2016-09-25 01:00:00,2016-09-25,01:00:00,7,0,0,0,0,0,0,1,1,9,25,1,0,3,2535,162,54,63,3,21,0,27,11,0,0,0,0,0,35,3,0,38,1,13,1,0,0,0,0,0,11,4,1,15,18
3.0,"[2016-09-25 01:00:00,2016-09-25 01:20:00)",1.0,7.0,2016-09-25 01:00:00,2016-09-25,01:00:00,7,0,0,0,0,0,0,1,1,9,25,1,0,3,2535,162,54,63,3,21,0,24,0,0,0,0,0,0,18,6,0,24,0,12,0,0,0,0,0,0,6,6,1,12,7
1.0,"[2016-09-25 01:00:00,2016-09-25 01:20:00)",0.0,8.0,2016-09-25 01:00:00,2016-09-25,01:00:00,7,0,0,0,0,0,0,1,1,9,25,1,0,3,2371,150,50,63,2,21,0,5,1,0,0,0,0,0,5,1,0,6,0,3,1,0,0,0,0,0,3,1,1,4,8
1.0,"[2016-09-25 01:00:00,2016-09-25 01:20:00)",1.0,14.0,2016-09-25 01:00:00,2016-09-25,01:00:00,7,0,0,0,0,0,0,1,1,9,25,1,0,3,2371,150,50,63,2,21,0,14,2,0,0,1,0,0,12,5,0,17,0,9,3,0,0,0,0,0,9,3,1,12,14
2.0,"[2016-09-25 01:00:00,2016-09-25 01:20:00)",0.0,0.0,2016-09-25 01:00:00,2016-09-25,01:00:00,7,0,0,0,0,0,0,1,1,9,25,1,0,3,384,42,14,18,1,6,0,8,1,1,0,0,0,0,6,4,0,10,0,7,4,0,0,0,0,0,10,1,1,11,0
2.0,"[2016-09-25 01:20:00,2016-09-25 01:40:00)",0.0,3.0,2016-09-25 01:20:00,2016-09-25,01:20:00,7,0,0,0,0,0,0,1,1,9,25,1,20,4,384,42,14,18,1,6,0,8,8,0,0,0,0,0,13,3,0,16,0,10,1,0,0,0,0,0,9,2,1,11,3
1.0,"[2016-09-25 01:20:00,2016-09-25 01:40:00)",0.0,6.0,2016-09-25 01:20:00,2016-09-25,01:20:00,7,0,0,0,0,0,0,1,1,9,25,1,20,4,2371,150,50,63,2,21,0,7,3,0,0,0,0,0,8,2,0,10,0,1,0,0,0,0,0,0,1,0,1,1,6
1.0,"[2016-09-25 01:20:00,2016-09-25 01:40:00)",1.0,6.0,2016-09-25 01:20:00,2016-09-25,01:20:00,7,0,0,0,0,0,0,1,1,9,25,1,20,4,2371,150,50,63,2,21,0,12,3,0,1,0,0,0,13,3,0,16,0,13,1,0,0,1,0,0,14,1,1,15,6
3.0,"[2016-09-25 01:20:00,2016-09-25 01:40:00)",0.0,19.0,2016-09-25 01:20:00,2016-09-25,01:20:00,7,0,0,0,0,0,0,1,1,9,25,1,20,4,2535,162,54,63,3,21,0,14,5,0,0,0,0,0,17,2,0,19,0,10,6,0,0,0,0,0,14,2,1,16,19
3.0,"[2016-09-25 01:20:00,2016-09-25 01:40:00)",1.0,9.0,2016-09-25 01:20:00,2016-09-25,01:20:00,7,0,0,0,0,0,0,1,1,9,25,1,20,4,2535,162,54,63,3,21,0,25,0,0,0,3,0,0,22,6,0,28,0,6,0,1,0,1,0,1,7,2,1,9,9
2.0,"[2016-09-25 01:40:00,2016-09-25 02:00:00)",0.0,2.0,2016-09-25 01:40:00,2016-09-25,01:40:00,7,0,0,0,0,0,0,1,1,9,25,1,40,5,384,42,14,18,1,6,0,6,1,0,0,0,0,0,5,2,0,7,0,4,5,0,0,0,0,0,9,0,1,9,2
1.0,"[2016-09-25 01:40:00,2016-09-25 02:00:00)",0.0,2.0,2016-09-25 01:40:00,2016-09-25,01:40:00,7,0,0,0,0,0,0,1,1,9,25,1,40,5,2371,150,50,63,2,21,0,2,1,0,1,0,0,0,2,2,0,4,0,5,1,0,0,0,0,0,4,2,1,6,2
1.0,"[2016-09-25 01:40:00,2016-09-25 02:00:00)",1.0,10.0,2016-09-25 01:40:00,2016-09-25,01:40:00,7,0,0,0,0,0,0,1,1,9,25,1,40,5,2371,150,50,63,2,21,0,10,1,0,0,0,0,1,11,1,0,12,0,18,1,0,0,1,0,0,14,6,1,20,10
3.0,"[2016-09-25 01:40:00,2016-09-25 02:00:00)",0.0,11.0,2016-09-25 01:40:00,2016-09-25,01:40:00,7,0,0,0,0,0,0,1,1,9,25,1,40,5,2535,162,54,63,3,21,0,6,11,0,0,1,0,0,15,3,0,18,0,9,4,0,0,0,0,0,13,0,1,13,11
3.0,"[2016-09-25 01:40:00,2016-09-25 02:00:00)",1.0,7.0,2016-09-25 01:40:00,2016-09-25,01:40:00,7,0,0,0,0,0,0,1,1,9,25,1,40,5,2535,162,54,63,3,21,0,11,2,0,1,0,0,0,10,4,0,14,0,10,0,0,0,1,0,0,10,1,1,11,7
1.0,"[2016-09-25 02:00:00,2016-09-25 02:20:00)",0.0,5.0,2016-09-25 02:00:00,2016-09-25,02:00:00,7,0,0,0,0,0,0,1,1,9,25,2,0,6,2371,150,50,63,2,21,0,10,0,1,0,3,0,0,14,0,0,14,0,7,1,1,0,0,0,0,8,1,0,9,5
1.0,"[2016-09-25 02:00:00,2016-09-25 02:20:00)",1.0,16.0,2016-09-25 02:00:00,2016-09-25,02:00:00,7,0,0,0,0,0,0,1,1,9,25,2,0,6,2371,150,50,63,2,21,0,78,5,5,8,1,0,1,76,22,0,98,0,80,7,11,15,2,1,1,88,29,0,117,16
3.0,"[2016-09-25 02:00:00,2016-09-25 02:20:00)",0.0,13.0,2016-09-25 02:00:00,2016-09-25,02:00:00,7,0,0,0,0,0,0,1,1,9,25,2,0,6,2535,162,54,63,3,21,0,12,2,0,1,0,0,0,12,3,0,15,0,9,3,1,0,1,0,0,11,3,0,14,13
3.0,"[2016-09-25 02:00:00,2016-09-25 02:20:00)",1.0,7.0,2016-09-25 02:00:00,2016-09-25,02:00:00,7,0,0,0,0,0,0,1,1,9,25,2,0,6,2535,162,54,63,3,21,0,124,9,9,1,4,0,0,115,32,0,147,0,145,10,8,4,3,0,0,126,44,0,170,7
2.0,"[2016-09-25 02:00:00,2016-09-25 02:20:00)",0.0,0.0,2016-09-25 02:00:00,2016-09-25,02:00:00,7,0,0,0,0,0,0,1,1,9,25,2,0,6,384,42,14,18,1,6,0,3,0,0,0,0,0,0,0,3,0,3,0,2,0,0,0,0,0,0,1,1,0,2,0
3.0,"[2016-09-25 02:20:00,2016-09-25 02:40:00)",0.0,19.0,2016-09-25 02:20:00,2016-09-25,02:20:00,7,0,0,0,0,0,0,1,1,9,25,2,20,7,2535,162,54,63,3,21,0,18,0,0,0,0,0,0,12,6,0,18,0,13,0,0,0,1,0,0,12,2,0,14,19
3.0,"[2016-09-25 02:20:00,2016-09-25 02:40:00)",1.0,4.0,2016-09-25 02:20:00,2016-09-25,02:20:00,7,0,0,0,0,0,0,1,1,9,25,2,20,7,2535,162,54,63,3,21,0,96,7,5,1,2,0,0,74,37,0,111,0,93,6,3,3,0,0,1,77,29,0,106,4
1.0,"[2016-09-25 02:20:00,2016-09-25 02:40:00)",0.0,10.0,2016-09-25 02:20:00,2016-09-25,02:20:00,7,0,0,0,0,0,0,1,1,9,25,2,20,7,2371,150,50,63,2,21,0,5,1,1,0,1,0,0,7,1,0,8,0,9,1,1,0,1,0,0,11,1,0,12,10
1.0,"[2016-09-25 02:20:00,2016-09-25 02:40:00)",1.0,6.0,2016-09-25 02:20:00,2016-09-25,02:20:00,7,0,0,0,0,0,0,1,1,9,25,2,20,7,2371,150,50,63,2,21,0,39,5,2,4,2,0,0,38,14,0,52,0,75,11,9,17,3,1,2,95,23,0,118,6
2.0,"[2016-09-25 02:20:00,2016-09-25 02:40:00)",0.0,0.0,2016-09-25 02:20:00,2016-09-25,02:20:00,7,0,0,0,0,0,0,1,1,9,25,2,20,7,384,42,14,18,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
3.0,"[2016-09-25 02:40:00,2016-09-25 03:00:00)",0.0,17.0,2016-09-25 02:40:00,2016-09-25,02:40:00,7,0,0,0,0,0,0,1,1,9,25,2,40,8,2535,162,54,63,3,21,0,19,0,0,0,0,0,1,17,3,0,20,0,19,2,0,0,3,0,0,22,2,0,24,17
3.0,"[2016-09-25 02:40:00,2016-09-25 03:00:00)",1.0,4.0,2016-09-25 02:40:00,2016-09-25,02:40:00,7,0,0,0,0,0,0,1,1,9,25,2,40,8,2535,162,54,63,3,21,0,70,4,4,2,6,0,0,63,23,0,86,0,78,5,3,1,3,0,2,61,31,0,92,4
1.0,"[2016-09-25 02:40:00,2016-09-25 03:00:00)",0.0,8.0,2016-09-25 02:40:00,2016-09-25,02:40:00,7,0,0,0,0,0,0,1,1,9,25,2,40,8,2371,150,50,63,2,21,0,4,0,1,1,1,0,0,6,1,0,7,0,5,0,1,0,0,0,0,5,1,0,6,8
1.0,"[2016-09-25 02:40:00,2016-09-25 03:00:00)",1.0,5.0,2016-09-25 02:40:00,2016-09-25,02:40:00,7,0,0,0,0,0,0,1,1,9,25,2,40,8,2371,150,50,63,2,21,0,20,4,2,0,1,0,0,21,6,0,27,0,30,6,3,20,1,1,0,51,10,0,61,5
2.0,"[2016-09-25 02:40:00,2016-09-25 03:00:00)",0.0,0.0,2016-09-25 02:40:00,2016-09-25,02:40:00,7,0,0,0,0,0,0,1,1,9,25,2,40,8,384,42,14,18,1,6,0,1,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,3,0,3,0
1.0,"[2016-09-25 03:00:00,2016-09-25 03:20:00)",0.0,5.0,2016-09-25 03:00:00,2016-09-25,03:00:00,7,0,0,0,0,0,0,1,1,9,25,3,0,9,2371,150,50,63,2,21,0,6,0,0,1,1,0,0,8,0,0,8,0,12,0,1,0,1,0,0,13,1,0,14,5
1.0,"[2016-09-25 03:00:00,2016-09-25 03:20:00)",1.0,10.0,2016-09-25 03:00:00,2016-09-25,03:00:00,7,0,0,0,0,0,0,1,1,9,25,3,0,9,2371,150,50,63,2,21,0,11,1,0,0,2,0,0,12,2,0,14,0,5,4,0,0,1,0,0,9,1,0,10,10
3.0,"[2016-09-25 03:00:00,2016-09-25 03:20:00)",0.0,18.0,2016-09-25 03:00:00,2016-09-25,03:00:00,7,0,0,0,0,0,0,1,1,9,25,3,0,9,2535,162,54,63,3,21,0,16,2,0,0,0,0,0,16,2,0,18,0,18,0,0,0,1,0,0,19,0,0,19,18
3.0,"[2016-09-25 03:00:00,2016-09-25 03:20:00)",1.0,3.0,2016-09-25 03:00:00,2016-09-25,03:00:00,7,0,0,0,0,0,0,1,1,9,25,3,0,9,2535,162,54,63,3,21,0,6,0,0,0,1,0,0,6,1,0,7,0,4,0,0,0,2,0,0,6,0,0,6,3
2.0,"[2016-09-25 03:00:00,2016-09-25 03:20:00)",0.0,0.0,2016-09-25 03:00:00,2016-09-25,03:00:00,7,0,0,0,0,0,0,1,1,9,25,3,0,9,384,42,14,18,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1.0,"[2016-09-25 03:20:00,2016-09-25 03:40:00)",0.0,6.0,2016-09-25 03:20:00,2016-09-25,03:20:00,7,0,0,0,0,0,0,1,1,9,25,3,20,10,2371,150,50,63,2,21,0,2,0,3,0,1,0,0,6,0,0,6,0,3,1,1,0,1,0,0,5,1,0,6,6
1.0,"[2016-09-25 03:20:00,2016-09-25 03:40:00)",1.0,18.0,2016-09-25 03:20:00,2016-09-25,03:20:00,7,0,0,0,0,0,0,1,1,9,25,3,20,10,2371,150,50,63,2,21,0,6,0,0,0,0,0,0,4,2,0,6,0,3,1,0,0,0,0,0,4,0,0,4,18
3.0,"[2016-09-25 03:20:00,2016-09-25 03:40:00)",0.0,16.0,2016-09-25 03:20:00,2016-09-25,03:20:00,7,0,0,0,0,0,0,1,1,9,25,3,20,10,2535,162,54,63,3,21,0,19,0,0,0,0,0,0,17,2,0,19,0,16,1,1,0,2,0,0,18,2,0,20,16
3.0,"[2016-09-25 03:20:00,2016-09-25 03:40:00)",1.0,4.0,2016-09-25 03:20:00,2016-09-25,03:20:00,7,0,0,0,0,0,0,1,1,9,25,3,20,10,2535,162,54,63,3,21,0,5,1,0,0,3,0,0,9,0,0,9,0,7,0,0,0,0,0,0,7,0,0,7,4
2.0,"[2016-09-25 03:20:00,2016-09-25 03:40:00)",0.0,0.0,2016-09-25 03:20:00,2016-09-25,03:20:00,7,0,0,0,0,0,0,1,1,9,25,3,20,10,384,42,14,18,1,6,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,"[2016-09-25 03:40:00,2016-09-25 04:00:00)",0.0,8.0,2016-09-25 03:40:00,2016-09-25,03:40:00,7,0,0,0,0,0,0,1,1,9,25,3,40,11,2535,162,54,63,3,21,0,10,1,0,0,0,0,0,11,0,0,11,0,11,0,0,0,1,0,0,10,2,0,12,8
3.0,"[2016-09-25 03:40:00,2016-09-25 04:00:00)",1.0,5.0,2016-09-25 03:40:00,2016-09-25,03:40:00,7,0,0,0,0,0,0,1,1,9,25,3,40,11,2535,162,54,63,3,21,0,5,0,0,0,2,0,0,6,1,0,7,0,11,0,2,0,0,0,0,12,1,0,13,5
1.0,"[2016-09-25 03:40:00,2016-09-25 04:00:00)",0.0,11.0,2016-09-25 03:40:00,2016-09-25,03:40:00,7,0,0,0,0,0,0,1,1,9,25,3,40,11,2371,150,50,63,2,21,0,1,0,1,0,0,0,0,2,0,0,2,0,5,3,1,0,1,0,0,10,0,0,10,11
1.0,"[2016-09-25 03:40:00,2016-09-25 04:00:00)",1.0,16.0,2016-09-25 03:40:00,2016-09-25,03:40:00,7,0,0,0,0,0,0,1,1,9,25,3,40,11,2371,150,50,63,2,21,0,7,1,0,0,2,0,0,8,2,0,10,0,6,0,2,0,0,0,0,5,3,0,8,16
2.0,"[2016-09-25 03:40:00,2016-09-25 04:00:00)",0.0,0.0,2016-09-25 03:40:00,2016-09-25,03:40:00,7,0,0,0,0,0,0,1,1,9,25,3,40,11,384,42,14,18,1,6,0,0,2,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,2,0,2,0
3.0,"[2016-09-25 04:00:00,2016-09-25 04:20:00)",0.0,15.0,2016-09-25 04:00:00,2016-09-25,04:00:00,7,0,0,0,0,0,0,1,1,9,25,4,0,12,2535,162,54,63,3,21,0,11,1,0,0,1,0,0,11,2,0,13,0,14,0,0,0,2,0,0,16,0,0,16,15
3.0,"[2016-09-25 04:00:00,2016-09-25 04:20:00)",1.0,3.0,2016-09-25 04:00:00,2016-09-25,04:00:00,7,0,0,0,0,0,0,1,1,9,25,4,0,12,2535,162,54,63,3,21,0,4,0,0,0,3,0,0,5,2,0,7,0,6,0,2,0,0,0,0,7,1,0,8,3
1.0,"[2016-09-25 04:00:00,2016-09-25 04:20:00)",0.0,7.0,2016-09-25 04:00:00,2016-09-25,04:00:00,7,0,0,0,0,0,0,1,1,9,25,4,0,12,2371,150,50,63,2,21,0,5,0,0,0,0,0,0,4,1,0,5,0,4,4,1,0,1,0,0,8,2,0,10,7
1.0,"[2016-09-25 04:00:00,2016-09-25 04:20:00)",1.0,7.0,2016-09-25 04:00:00,2016-09-25,04:00:00,7,0,0,0,0,0,0,1,1,9,25,4,0,12,2371,150,50,63,2,21,0,12,2,1,0,1,0,0,14,2,0,16,0,5,2,0,0,2,0,0,8,1,0,9,7
2.0,"[2016-09-25 04:00:00,2016-09-25 04:20:00)",0.0,0.0,2016-09-25 04:00:00,2016-09-25,04:00:00,7,0,0,0,0,0,0,1,1,9,25,4,0,12,384,42,14,18,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,"[2016-09-25 04:20:00,2016-09-25 04:40:00)",0.0,6.0,2016-09-25 04:20:00,2016-09-25,04:20:00,7,0,0,0,0,0,0,1,1,9,25,4,20,13,2535,162,54,63,3,21,0,18,1,0,0,0,0,0,14,5,0,19,0,11,1,0,0,4,0,0,15,1,0,16,6
3.0,"[2016-09-25 04:20:00,2016-09-25 04:40:00)",1.0,4.0,2016-09-25 04:20:00,2016-09-25,04:20:00,7,0,0,0,0,0,0,1,1,9,25,4,20,13,2535,162,54,63,3,21,0,4,0,0,0,0,0,0,4,0,0,4,0,1,0,0,0,0,0,0,1,0,0,1,4
1.0,"[2016-09-25 04:20:00,2016-09-25 04:40:00)",0.0,7.0,2016-09-25 04:20:00,2016-09-25,04:20:00,7,0,0,0,0,0,0,1,1,9,25,4,20,13,2371,150,50,63,2,21,0,7,1,0,0,2,0,0,8,2,0,10,0,2,1,1,0,0,0,0,3,1,0,4,7
