tollgate_id,time_window,direction,volume,start_time,date,time,day_of_week,week_day_1,week_day_2,week_day_3,week_day_4,week_day_5,week_day_6,week_day_7,is_weekend,month,day,hour,minute,time_win_label,lengthSum,widthSum,lanesSum,laneWidthSum,intersectionNum,linkNum,vehicle_model[0]_2h_ago,vehicle_model[1]_2h_ago,vehicle_model[2]_2h_ago,vehicle_model[3]_2h_ago,vehicle_model[4]_2h_ago,vehicle_model[5]_2h_ago,vehicle_model[6]_2h_ago,vehicle_model[7]_2h_ago,has_etc[0]_2h_ago,has_etc[1]_2h_ago,working_day_2h_ago,total_volume_2h_ago,vehicle_model[0]_1d2h_ago,vehicle_model[1]_1d2h_ago,vehicle_model[2]_1d2h_ago,vehicle_model[3]_1d2h_ago,vehicle_model[4]_1d2h_ago,vehicle_model[5]_1d2h_ago,vehicle_model[6]_1d2h_ago,vehicle_model[7]_1d2h_ago,has_etc[0]_1d2h_ago,has_etc[1]_1d2h_ago,working_day_1d2h_ago,total_volume_1d2h_ago,total_volume,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation
3.0,"[2016-09-23 15:40:00,2016-09-23 16:00:00)",0.0,182.0,2016-09-23 15:40:00,2016-09-23,15:40:00,5,0,0,0,0,1,0,0,0,9,23,15,40,47,2535,162,54,63,3,21,0,109,23,1,1,0,0,0,104,30,1,134,1,78,22,0,1,0,0,0,90,12,1,102,182,1009.596,1014.486,101.477,2.064,23.246,79.259,0.0
3.0,"[2016-09-23 15:40:00,2016-09-23 16:00:00)",1.0,107.0,2016-09-23 15:40:00,2016-09-23,15:40:00,5,0,0,0,0,1,0,0,0,9,23,15,40,47,2535,162,54,63,3,21,0,106,6,0,2,4,0,0,82,36,1,118,0,107,6,0,1,1,0,0,89,26,1,115,107,1009.596,1014.486,101.477,2.064,23.246,79.259,0.0
2.0,"[2016-09-23 16:00:00,2016-09-23 16:20:00)",0.0,77.0,2016-09-23 16:00:00,2016-09-23,16:00:00,5,0,0,0,0,1,0,0,0,9,23,16,0,48,384,42,14,18,1,6,0,61,4,0,0,0,0,0,54,11,1,65,0,55,6,0,0,0,0,0,49,12,1,61,77,1009.471,1014.354,127.251,2.117,23.049,79.816,0.0
1.0,"[2016-09-23 16:00:00,2016-09-23 16:20:00)",0.0,76.0,2016-09-23 16:00:00,2016-09-23,16:00:00,5,0,0,0,0,1,0,0,0,9,23,16,0,48,2371,150,50,63,2,21,0,53,3,2,0,0,0,0,46,12,1,58,0,52,4,2,0,0,0,0,36,22,1,58,76,1009.471,1014.354,127.251,2.117,23.049,79.816,0.0
1.0,"[2016-09-23 16:00:00,2016-09-23 16:20:00)",1.0,110.0,2016-09-23 16:00:00,2016-09-23,16:00:00,5,0,0,0,0,1,0,0,0,9,23,16,0,48,2371,150,50,63,2,21,0,93,10,0,3,2,0,0,89,19,1,108,0,62,6,3,1,1,0,0,59,14,1,73,110,1009.471,1014.354,127.251,2.117,23.049,79.816,0.0
3.0,"[2016-09-23 16:00:00,2016-09-23 16:20:00)",0.0,155.0,2016-09-23 16:00:00,2016-09-23,16:00:00,5,0,0,0,0,1,0,0,0,9,23,16,0,48,2535,162,54,63,3,21,0,142,17,0,2,0,0,0,118,43,1,161,0,107,22,2,2,0,0,0,96,37,1,133,155,1009.471,1014.354,127.251,2.117,23.049,79.816,0.0
3.0,"[2016-09-23 16:00:00,2016-09-23 16:20:00)",1.0,102.0,2016-09-23 16:00:00,2016-09-23,16:00:00,5,0,0,0,0,1,0,0,0,9,23,16,0,48,2535,162,54,63,3,21,0,98,4,3,0,0,0,0,72,33,1,105,0,72,7,2,0,2,0,0,62,21,1,83,102,1009.471,1014.354,127.251,2.117,23.049,79.816,0.0
2.0,"[2016-09-23 16:20:00,2016-09-23 16:40:00)",0.0,100.0,2016-09-23 16:20:00,2016-09-23,16:20:00,5,0,0,0,0,1,0,0,0,9,23,16,20,49,384,42,14,18,1,6,0,71,10,0,0,0,0,0,63,18,1,81,0,56,11,1,0,0,0,0,54,14,1,68,100,1009.332,1014.212,158.891,2.141,22.802,80.736,0.0
3.0,"[2016-09-23 16:20:00,2016-09-23 16:40:00)",0.0,137.0,2016-09-23 16:20:00,2016-09-23,16:20:00,5,0,0,0,0,1,0,0,0,9,23,16,20,49,2535,162,54,63,3,21,0,101,26,1,4,0,0,0,92,40,1,132,0,81,19,0,4,0,0,0,78,26,1,104,137,1009.332,1014.212,158.891,2.141,22.802,80.736,0.0
3.0,"[2016-09-23 16:20:00,2016-09-23 16:40:00)",1.0,119.0,2016-09-23 16:20:00,2016-09-23,16:20:00,5,0,0,0,0,1,0,0,0,9,23,16,20,49,2535,162,54,63,3,21,0,113,5,2,5,4,0,0,99,30,1,129,0,71,4,2,0,1,0,0,56,22,1,78,119,1009.332,1014.212,158.891,2.141,22.802,80.736,0.0
1.0,"[2016-09-23 16:20:00,2016-09-23 16:40:00)",0.0,86.0,2016-09-23 16:20:00,2016-09-23,16:20:00,5,0,0,0,0,1,0,0,0,9,23,16,20,49,2371,150,50,63,2,21,0,45,8,0,0,0,0,0,41,12,1,53,0,38,3,0,0,0,0,0,32,9,1,41,86,1009.332,1014.212,158.891,2.141,22.802,80.736,0.0
1.0,"[2016-09-23 16:20:00,2016-09-23 16:40:00)",1.0,112.0,2016-09-23 16:20:00,2016-09-23,16:20:00,5,0,0,0,0,1,0,0,0,9,23,16,20,49,2371,150,50,63,2,21,0,95,10,3,4,1,0,2,90,25,1,115,0,74,12,0,1,3,0,0,72,18,1,90,112,1009.332,1014.212,158.891,2.141,22.802,80.736,0.0
2.0,"[2016-09-23 16:40:00,2016-09-23 17:00:00)",0.0,110.0,2016-09-23 16:40:00,2016-09-23,16:40:00,5,0,0,0,0,1,0,0,0,9,23,16,40,50,384,42,14,18,1,6,0,85,7,1,0,0,0,0,68,25,1,93,0,75,8,0,0,0,0,0,67,16,1,83,110,1009.188,1014.067,195.449,2.125,22.504,82.04899999999998,0.0
1.0,"[2016-09-23 16:40:00,2016-09-23 17:00:00)",0.0,44.0,2016-09-23 16:40:00,2016-09-23,16:40:00,5,0,0,0,0,1,0,0,0,9,23,16,40,50,2371,150,50,63,2,21,0,55,4,0,0,0,0,0,53,6,1,59,0,27,6,0,0,0,0,0,22,11,1,33,44,1009.188,1014.067,195.449,2.125,22.504,82.04899999999998,0.0
1.0,"[2016-09-23 16:40:00,2016-09-23 17:00:00)",1.0,113.0,2016-09-23 16:40:00,2016-09-23,16:40:00,5,0,0,0,0,1,0,0,0,9,23,16,40,50,2371,150,50,63,2,21,0,108,6,6,0,5,0,0,99,26,1,125,0,79,8,0,1,2,0,0,70,20,1,90,113,1009.188,1014.067,195.449,2.125,22.504,82.04899999999998,0.0
3.0,"[2016-09-23 16:40:00,2016-09-23 17:00:00)",0.0,146.0,2016-09-23 16:40:00,2016-09-23,16:40:00,5,0,0,0,0,1,0,0,0,9,23,16,40,50,2535,162,54,63,3,21,0,126,20,1,3,0,0,0,111,39,1,150,0,81,17,0,0,0,0,0,77,21,1,98,146,1009.188,1014.067,195.449,2.125,22.504,82.04899999999998,0.0
3.0,"[2016-09-23 16:40:00,2016-09-23 17:00:00)",1.0,137.0,2016-09-23 16:40:00,2016-09-23,16:40:00,5,0,0,0,0,1,0,0,0,9,23,16,40,50,2535,162,54,63,3,21,0,92,3,1,0,1,0,0,71,26,1,97,0,95,3,1,0,6,0,0,80,25,1,105,137,1009.188,1014.067,195.449,2.125,22.504,82.04899999999998,0.0
1.0,"[2016-09-23 17:00:00,2016-09-23 17:20:00)",0.0,45.0,2016-09-23 17:00:00,2016-09-23,17:00:00,5,0,0,0,0,1,0,0,0,9,23,17,0,51,2371,150,50,63,2,21,0,43,3,0,1,0,0,0,33,14,1,47,0,53,8,0,0,0,0,0,43,18,1,61,45,1009.046,1013.929,235.429,2.062,22.163,83.745,0.0
1.0,"[2016-09-23 17:00:00,2016-09-23 17:20:00)",1.0,113.0,2016-09-23 17:00:00,2016-09-23,17:00:00,5,0,0,0,0,1,0,0,0,9,23,17,0,51,2371,150,50,63,2,21,0,86,4,2,3,3,0,0,67,31,1,98,0,80,7,2,1,0,0,0,68,22,1,90,113,1009.046,1013.929,235.429,2.062,22.163,83.745,0.0
3.0,"[2016-09-23 17:00:00,2016-09-23 17:20:00)",0.0,130.0,2016-09-23 17:00:00,2016-09-23,17:00:00,5,0,0,0,0,1,0,0,0,9,23,17,0,51,2535,162,54,63,3,21,0,132,29,0,3,0,0,0,120,44,1,164,0,81,18,0,1,0,0,0,77,23,1,100,130,1009.046,1013.929,235.429,2.062,22.163,83.745,0.0
3.0,"[2016-09-23 17:00:00,2016-09-23 17:20:00)",1.0,86.0,2016-09-23 17:00:00,2016-09-23,17:00:00,5,0,0,0,0,1,0,0,0,9,23,17,0,51,2535,162,54,63,3,21,0,86,9,2,0,1,0,0,73,25,1,98,0,85,5,2,1,1,0,0,73,21,1,94,86,1009.046,1013.929,235.429,2.062,22.163,83.745,0.0
2.0,"[2016-09-23 17:00:00,2016-09-23 17:20:00)",0.0,95.0,2016-09-23 17:00:00,2016-09-23,17:00:00,5,0,0,0,0,1,0,0,0,9,23,17,0,51,384,42,14,18,1,6,0,87,11,0,0,0,0,0,74,24,1,98,0,54,7,0,1,0,0,0,49,13,1,62,95,1009.046,1013.929,235.429,2.062,22.163,83.745,0.0
1.0,"[2016-09-23 17:20:00,2016-09-23 17:40:00)",0.0,38.0,2016-09-23 17:20:00,2016-09-23,17:20:00,5,0,0,0,0,1,0,0,0,9,23,17,20,52,2371,150,50,63,2,21,0,62,3,1,0,0,0,0,48,18,1,66,0,45,1,2,0,0,0,0,33,15,1,48,38,1008.914,1013.804,276.79200000000003,1.951,21.789,85.764,0.0
1.0,"[2016-09-23 17:20:00,2016-09-23 17:40:00)",1.0,105.0,2016-09-23 17:20:00,2016-09-23,17:20:00,5,0,0,0,0,1,0,0,0,9,23,17,20,52,2371,150,50,63,2,21,0,94,8,6,1,3,0,1,84,29,1,113,0,103,7,2,2,1,0,0,88,27,1,115,105,1008.914,1013.804,276.79200000000003,1.951,21.789,85.764,0.0
3.0,"[2016-09-23 17:20:00,2016-09-23 17:40:00)",0.0,108.0,2016-09-23 17:20:00,2016-09-23,17:20:00,5,0,0,0,0,1,0,0,0,9,23,17,20,52,2535,162,54,63,3,21,0,123,26,0,1,0,0,0,114,36,1,150,0,92,26,1,2,0,0,0,99,22,1,121,108,1008.914,1013.804,276.79200000000003,1.951,21.789,85.764,0.0
3.0,"[2016-09-23 17:20:00,2016-09-23 17:40:00)",1.0,110.0,2016-09-23 17:20:00,2016-09-23,17:20:00,5,0,0,0,0,1,0,0,0,9,23,17,20,52,2535,162,54,63,3,21,0,112,2,4,0,2,0,0,88,32,1,120,0,94,5,2,0,0,0,0,74,27,1,101,110,1008.914,1013.804,276.79200000000003,1.951,21.789,85.764,0.0
2.0,"[2016-09-23 17:20:00,2016-09-23 17:40:00)",0.0,92.0,2016-09-23 17:20:00,2016-09-23,17:20:00,5,0,0,0,0,1,0,0,0,9,23,17,20,52,384,42,14,18,1,6,0,78,13,0,2,0,0,0,64,29,1,93,0,65,8,0,0,0,0,0,58,15,1,73,92,1008.914,1013.804,276.79200000000003,1.951,21.789,85.764,0.0
1.0,"[2016-09-23 17:40:00,2016-09-23 18:00:00)",0.0,46.0,2016-09-23 17:40:00,2016-09-23,17:40:00,5,0,0,0,0,1,0,0,0,9,23,17,40,53,2371,150,50,63,2,21,0,68,9,1,0,0,0,0,53,25,1,78,0,52,4,1,0,0,0,0,43,14,1,57,46,1008.8,1013.7,317.0,1.8,21.4,88.0,0.0
1.0,"[2016-09-23 17:40:00,2016-09-23 18:00:00)",1.0,141.0,2016-09-23 17:40:00,2016-09-23,17:40:00,5,0,0,0,0,1,0,0,0,9,23,17,40,53,2371,150,50,63,2,21,0,98,8,1,3,4,0,0,88,26,1,114,0,79,6,1,2,1,0,0,71,18,1,89,141,1008.8,1013.7,317.0,1.8,21.4,88.0,0.0
3.0,"[2016-09-23 17:40:00,2016-09-23 18:00:00)",0.0,137.0,2016-09-23 17:40:00,2016-09-23,17:40:00,5,0,0,0,0,1,0,0,0,9,23,17,40,53,2535,162,54,63,3,21,0,150,29,1,2,0,0,0,126,56,1,182,0,95,22,1,2,0,0,0,89,31,1,120,137,1008.8,1013.7,317.0,1.8,21.4,88.0,0.0
3.0,"[2016-09-23 17:40:00,2016-09-23 18:00:00)",1.0,121.0,2016-09-23 17:40:00,2016-09-23,17:40:00,5,0,0,0,0,1,0,0,0,9,23,17,40,53,2535,162,54,63,3,21,0,98,4,3,1,1,0,0,83,24,1,107,0,70,2,1,1,2,0,0,56,20,1,76,121,1008.8,1013.7,317.0,1.8,21.4,88.0,0.0
2.0,"[2016-09-23 17:40:00,2016-09-23 18:00:00)",0.0,95.0,2016-09-23 17:40:00,2016-09-23,17:40:00,5,0,0,0,0,1,0,0,0,9,23,17,40,53,384,42,14,18,1,6,0,73,8,0,1,0,0,0,56,26,1,82,0,62,8,0,1,0,0,0,58,13,1,71,95,1008.8,1013.7,317.0,1.8,21.4,88.0,0.0
1.0,"[2016-09-23 18:00:00,2016-09-23 18:20:00)",0.0,40.0,2016-09-23 18:00:00,2016-09-23,18:00:00,5,0,0,0,0,1,0,0,0,9,23,18,0,54,2371,150,50,63,2,21,0,71,4,1,0,0,0,0,53,23,1,76,0,56,2,0,0,0,0,0,45,13,1,58,40,1008.8,1013.7,317.0,1.8,21.4,88.0,0.0
1.0,"[2016-09-23 18:00:00,2016-09-23 18:20:00)",1.0,93.0,2016-09-23 18:00:00,2016-09-23,18:00:00,5,0,0,0,0,1,0,0,0,9,23,18,0,54,2371,150,50,63,2,21,0,97,8,1,1,2,0,1,77,33,1,110,0,94,5,2,1,0,0,0,77,25,1,102,93,1008.8,1013.7,317.0,1.8,21.4,88.0,0.0
3.0,"[2016-09-23 18:00:00,2016-09-23 18:20:00)",0.0,98.0,2016-09-23 18:00:00,2016-09-23,18:00:00,5,0,0,0,0,1,0,0,0,9,23,18,0,54,2535,162,54,63,3,21,0,129,25,0,1,0,0,0,110,45,1,155,0,80,25,0,1,0,0,0,89,17,1,106,98,1008.8,1013.7,317.0,1.8,21.4,88.0,0.0
3.0,"[2016-09-23 18:00:00,2016-09-23 18:20:00)",1.0,100.0,2016-09-23 18:00:00,2016-09-23,18:00:00,5,0,0,0,0,1,0,0,0,9,23,18,0,54,2535,162,54,63,3,21,0,94,4,1,2,1,0,0,76,26,1,102,0,82,2,1,0,4,0,0,60,29,1,89,100,1008.8,1013.7,317.0,1.8,21.4,88.0,0.0
2.0,"[2016-09-23 18:00:00,2016-09-23 18:20:00)",0.0,80.0,2016-09-23 18:00:00,2016-09-23,18:00:00,5,0,0,0,0,1,0,0,0,9,23,18,0,54,384,42,14,18,1,6,0,68,9,0,0,0,0,0,56,21,1,77,0,43,8,0,0,0,0,0,43,8,1,51,80,1008.8,1013.7,317.0,1.8,21.4,88.0,0.0
1.0,"[2016-09-23 18:20:00,2016-09-23 18:40:00)",0.0,45.0,2016-09-23 18:20:00,2016-09-23,18:20:00,5,0,0,0,0,1,0,0,0,9,23,18,20,55,2371,150,50,63,2,21,0,83,3,0,0,0,0,0,58,28,1,86,0,50,1,0,1,0,0,0,39,13,1,52,45,1008.8,1013.7,317.0,1.8,21.4,88.0,0.0
1.0,"[2016-09-23 18:20:00,2016-09-23 18:40:00)",1.0,96.0,2016-09-23 18:20:00,2016-09-23,18:20:00,5,0,0,0,0,1,0,0,0,9,23,18,20,55,2371,150,50,63,2,21,0,103,8,0,1,0,0,0,80,32,1,112,0,92,6,2,3,1,0,0,77,27,1,104,96,1008.8,1013.7,317.0,1.8,21.4,88.0,0.0
3.0,"[2016-09-23 18:20:00,2016-09-23 18:40:00)",0.0,129.0,2016-09-23 18:20:00,2016-09-23,18:20:00,5,0,0,0,0,1,0,0,0,9,23,18,20,55,2535,162,54,63,3,21,0,115,21,0,1,0,0,0,108,29,1,137,0,107,24,0,1,0,0,0,103,29,1,132,129,1008.8,1013.7,317.0,1.8,21.4,88.0,0.0
3.0,"[2016-09-23 18:20:00,2016-09-23 18:40:00)",1.0,95.0,2016-09-23 18:20:00,2016-09-23,18:20:00,5,0,0,0,0,1,0,0,0,9,23,18,20,55,2535,162,54,63,3,21,0,108,8,1,1,1,0,0,94,25,1,119,0,75,9,2,1,0,0,0,65,22,1,87,95,1008.8,1013.7,317.0,1.8,21.4,88.0,0.0
2.0,"[2016-09-23 18:20:00,2016-09-23 18:40:00)",0.0,71.0,2016-09-23 18:20:00,2016-09-23,18:20:00,5,0,0,0,0,1,0,0,0,9,23,18,20,55,384,42,14,18,1,6,0,91,9,0,0,0,0,0,75,25,1,100,0,81,11,0,1,0,0,0,72,21,1,93,71,1008.8,1013.7,317.0,1.8,21.4,88.0,0.0
1.0,"[2016-09-23 18:40:00,2016-09-23 19:00:00)",0.0,32.0,2016-09-23 18:40:00,2016-09-23,18:40:00,5,0,0,0,0,1,0,0,0,9,23,18,40,56,2371,150,50,63,2,21,0,43,1,0,0,0,0,0,25,19,1,44,0,40,2,0,0,0,0,0,29,13,1,42,32,1008.711,1013.624,353.1040000000001,1.625,21.021,90.295,0.0
1.0,"[2016-09-23 18:40:00,2016-09-23 19:00:00)",1.0,108.0,2016-09-23 18:40:00,2016-09-23,18:40:00,5,0,0,0,0,1,0,0,0,9,23,18,40,56,2371,150,50,63,2,21,0,100,5,2,4,1,0,1,78,35,1,113,0,97,8,3,1,3,0,1,87,26,1,113,108,1008.711,1013.624,353.1040000000001,1.625,21.021,90.295,0.0
3.0,"[2016-09-23 18:40:00,2016-09-23 19:00:00)",0.0,80.0,2016-09-23 18:40:00,2016-09-23,18:40:00,5,0,0,0,0,1,0,0,0,9,23,18,40,56,2535,162,54,63,3,21,0,116,28,1,1,0,0,0,114,32,1,146,0,121,24,1,0,0,0,0,111,35,1,146,80,1008.711,1013.624,353.1040000000001,1.625,21.021,90.295,0.0
3.0,"[2016-09-23 18:40:00,2016-09-23 19:00:00)",1.0,96.0,2016-09-23 18:40:00,2016-09-23,18:40:00,5,0,0,0,0,1,0,0,0,9,23,18,40,56,2535,162,54,63,3,21,0,131,4,1,0,1,0,0,104,33,1,137,0,79,4,1,0,1,0,1,57,29,1,86,96,1008.711,1013.624,353.1040000000001,1.625,21.021,90.295,0.0
2.0,"[2016-09-23 18:40:00,2016-09-23 19:00:00)",0.0,80.0,2016-09-23 18:40:00,2016-09-23,18:40:00,5,0,0,0,0,1,0,0,0,9,23,18,40,56,384,42,14,18,1,6,0,102,8,0,0,0,0,0,89,21,1,110,0,89,7,0,0,0,0,0,77,19,1,96,80,1008.711,1013.624,353.1040000000001,1.625,21.021,90.295,0.0
3.0,"[2016-09-23 19:00:00,2016-09-23 19:20:00)",0.0,63.0,2016-09-23 19:00:00,2016-09-23,19:00:00,5,0,0,0,0,1,0,0,0,9,23,19,0,57,2535,162,54,63,3,21,0,115,15,0,0,0,0,0,93,37,1,130,0,111,19,0,1,0,0,0,92,39,1,131,63,1008.653,1013.58,381.892,1.449,20.682,92.448,0.0
3.0,"[2016-09-23 19:00:00,2016-09-23 19:20:00)",1.0,58.0,2016-09-23 19:00:00,2016-09-23,19:00:00,5,0,0,0,0,1,0,0,0,9,23,19,0,57,2535,162,54,63,3,21,0,82,2,1,0,1,0,0,64,22,1,86,0,71,5,2,0,0,0,0,54,24,1,78,58,1008.653,1013.58,381.892,1.449,20.682,92.448,0.0
1.0,"[2016-09-23 19:00:00,2016-09-23 19:20:00)",0.0,29.0,2016-09-23 19:00:00,2016-09-23,19:00:00,5,0,0,0,0,1,0,0,0,9,23,19,0,57,2371,150,50,63,2,21,0,41,3,0,1,0,0,0,36,9,1,45,0,27,2,0,0,0,0,0,22,7,1,29,29,1008.653,1013.58,381.892,1.449,20.682,92.448,0.0
1.0,"[2016-09-23 19:00:00,2016-09-23 19:20:00)",1.0,53.0,2016-09-23 19:00:00,2016-09-23,19:00:00,5,0,0,0,0,1,0,0,0,9,23,19,0,57,2371,150,50,63,2,21,0,103,3,3,3,1,0,0,67,46,1,113,0,105,3,5,1,0,0,0,78,36,1,114,53,1008.653,1013.58,381.892,1.449,20.682,92.448,0.0
2.0,"[2016-09-23 19:00:00,2016-09-23 19:20:00)",0.0,63.0,2016-09-23 19:00:00,2016-09-23,19:00:00,5,0,0,0,0,1,0,0,0,9,23,19,0,57,384,42,14,18,1,6,0,87,7,0,1,0,0,0,70,25,1,95,0,66,5,0,0,0,0,0,52,19,1,71,63,1008.653,1013.58,381.892,1.449,20.682,92.448,0.0
1.0,"[2016-09-23 19:20:00,2016-09-23 19:40:00)",0.0,23.0,2016-09-23 19:20:00,2016-09-23,19:20:00,5,0,0,0,0,1,0,0,0,9,23,19,20,58,2371,150,50,63,2,21,0,35,3,0,0,0,0,0,31,7,1,38,0,35,1,0,0,0,0,0,27,9,1,36,23,1008.63,1013.573,400.104,1.304,20.415,94.228,0.0
1.0,"[2016-09-23 19:20:00,2016-09-23 19:40:00)",1.0,61.0,2016-09-23 19:20:00,2016-09-23,19:20:00,5,0,0,0,0,1,0,0,0,9,23,19,20,58,2371,150,50,63,2,21,0,97,4,1,1,2,0,0,69,36,1,105,0,85,6,4,6,1,0,0,68,34,1,102,61,1008.63,1013.573,400.104,1.304,20.415,94.228,0.0
3.0,"[2016-09-23 19:20:00,2016-09-23 19:40:00)",0.0,70.0,2016-09-23 19:20:00,2016-09-23,19:20:00,5,0,0,0,0,1,0,0,0,9,23,19,20,58,2535,162,54,63,3,21,0,87,19,1,1,0,0,0,84,24,1,108,0,105,16,0,1,0,0,0,89,33,1,122,70,1008.63,1013.573,400.104,1.304,20.415,94.228,0.0
3.0,"[2016-09-23 19:20:00,2016-09-23 19:40:00)",1.0,86.0,2016-09-23 19:20:00,2016-09-23,19:20:00,5,0,0,0,0,1,0,0,0,9,23,19,20,58,2535,162,54,63,3,21,0,104,4,1,0,1,0,0,72,38,1,110,0,75,4,2,0,5,0,0,62,24,1,86,86,1008.63,1013.573,400.104,1.304,20.415,94.228,0.0
2.0,"[2016-09-23 19:20:00,2016-09-23 19:40:00)",0.0,57.0,2016-09-23 19:20:00,2016-09-23,19:20:00,5,0,0,0,0,1,0,0,0,9,23,19,20,58,384,42,14,18,1,6,0,87,5,0,0,0,0,0,68,24,1,92,0,65,9,1,1,0,0,0,51,25,1,76,57,1008.63,1013.573,400.104,1.304,20.415,94.228,0.0
1.0,"[2016-09-23 19:40:00,2016-09-23 20:00:00)",0.0,32.0,2016-09-23 19:40:00,2016-09-23,19:40:00,5,0,0,0,0,1,0,0,0,9,23,19,40,59,2371,150,50,63,2,21,0,45,1,0,0,0,0,0,35,11,1,46,0,29,4,0,0,0,0,0,26,7,1,33,32,1008.644,1013.603,404.72,1.225,20.255,95.386,0.0
1.0,"[2016-09-23 19:40:00,2016-09-23 20:00:00)",1.0,56.0,2016-09-23 19:40:00,2016-09-23,19:40:00,5,0,0,0,0,1,0,0,0,9,23,19,40,59,2371,150,50,63,2,21,0,126,4,3,6,2,0,0,89,52,1,141,0,101,6,2,2,2,0,0,81,32,1,113,56,1008.644,1013.603,404.72,1.225,20.255,95.386,0.0
3.0,"[2016-09-23 19:40:00,2016-09-23 20:00:00)",0.0,50.0,2016-09-23 19:40:00,2016-09-23,19:40:00,5,0,0,0,0,1,0,0,0,9,23,19,40,59,2535,162,54,63,3,21,0,114,20,1,2,0,0,0,104,33,1,137,0,93,23,0,1,0,0,0,97,20,1,117,50,1008.644,1013.603,404.72,1.225,20.255,95.386,0.0
3.0,"[2016-09-23 19:40:00,2016-09-23 20:00:00)",1.0,55.0,2016-09-23 19:40:00,2016-09-23,19:40:00,5,0,0,0,0,1,0,0,0,9,23,19,40,59,2535,162,54,63,3,21,0,112,5,1,1,2,0,0,86,35,1,121,0,67,4,2,1,4,0,0,54,24,1,78,55,1008.644,1013.603,404.72,1.225,20.255,95.386,0.0
2.0,"[2016-09-23 19:40:00,2016-09-23 20:00:00)",0.0,62.0,2016-09-23 19:40:00,2016-09-23,19:40:00,5,0,0,0,0,1,0,0,0,9,23,19,40,59,384,42,14,18,1,6,0,84,11,0,0,0,0,0,69,26,1,95,0,66,4,0,0,0,0,0,54,16,1,70,62,1008.644,1013.603,404.72,1.225,20.255,95.386,0.0
3.0,"[2016-09-23 20:00:00,2016-09-23 20:20:00)",0.0,54.0,2016-09-23 20:00:00,2016-09-23,20:00:00,5,0,0,0,0,1,0,0,0,9,23,20,0,60,2535,162,54,63,3,21,0,71,26,0,1,0,0,0,73,25,1,98,0,65,16,1,1,0,0,0,60,23,1,83,54,1008.695,1013.67,393.337,1.246,20.234,95.684,0.0
3.0,"[2016-09-23 20:00:00,2016-09-23 20:20:00)",1.0,58.0,2016-09-23 20:00:00,2016-09-23,20:00:00,5,0,0,0,0,1,0,0,0,9,23,20,0,60,2535,162,54,63,3,21,0,93,2,2,1,2,0,0,67,33,1,100,0,46,3,0,2,3,0,0,38,16,1,54,58,1008.695,1013.67,393.337,1.246,20.234,95.684,0.0
1.0,"[2016-09-23 20:00:00,2016-09-23 20:20:00)",0.0,27.0,2016-09-23 20:00:00,2016-09-23,20:00:00,5,0,0,0,0,1,0,0,0,9,23,20,0,60,2371,150,50,63,2,21,0,36,3,1,0,0,0,0,27,13,1,40,0,26,0,0,0,0,0,0,17,9,1,26,27,1008.695,1013.67,393.337,1.246,20.234,95.684,0.0
1.0,"[2016-09-23 20:00:00,2016-09-23 20:20:00)",1.0,34.0,2016-09-23 20:00:00,2016-09-23,20:00:00,5,0,0,0,0,1,0,0,0,9,23,20,0,60,2371,150,50,63,2,21,0,82,7,1,1,2,0,0,64,29,1,93,0,76,3,2,0,0,0,0,63,18,1,81,34,1008.695,1013.67,393.337,1.246,20.234,95.684,0.0
2.0,"[2016-09-23 20:00:00,2016-09-23 20:20:00)",0.0,40.0,2016-09-23 20:00:00,2016-09-23,20:00:00,5,0,0,0,0,1,0,0,0,9,23,20,0,60,384,42,14,18,1,6,0,73,6,1,0,0,0,0,64,16,1,80,0,77,5,0,1,0,0,0,62,21,1,83,40,1008.695,1013.67,393.337,1.246,20.234,95.684,0.0
1.0,"[2016-09-23 20:20:00,2016-09-23 20:40:00)",0.0,25.0,2016-09-23 20:20:00,2016-09-23,20:20:00,5,0,0,0,0,1,0,0,0,9,23,20,20,61,2371,150,50,63,2,21,0,44,1,0,0,0,0,0,31,14,1,45,0,20,1,0,0,0,0,0,16,5,1,21,25,1008.782,1013.771,364.642,1.399,20.378,94.925,0.0
1.0,"[2016-09-23 20:20:00,2016-09-23 20:40:00)",1.0,36.0,2016-09-23 20:20:00,2016-09-23,20:20:00,5,0,0,0,0,1,0,0,0,9,23,20,20,61,2371,150,50,63,2,21,0,91,1,0,2,2,0,0,64,32,1,96,0,81,0,2,0,0,0,0,58,25,1,83,36,1008.782,1013.771,364.642,1.399,20.378,94.925,0.0
2.0,"[2016-09-23 20:20:00,2016-09-23 20:40:00)",0.0,31.0,2016-09-23 20:20:00,2016-09-23,20:20:00,5,0,0,0,0,1,0,0,0,9,23,20,20,61,384,42,14,18,1,6,0,65,6,0,0,0,0,0,48,23,1,71,0,57,6,0,0,0,0,0,45,18,1,63,31,1008.782,1013.771,364.642,1.399,20.378,94.925,0.0
3.0,"[2016-09-23 20:20:00,2016-09-23 20:40:00)",0.0,42.0,2016-09-23 20:20:00,2016-09-23,20:20:00,5,0,0,0,0,1,0,0,0,9,23,20,20,61,2535,162,54,63,3,21,0,100,22,2,5,0,0,0,92,37,1,129,0,67,16,0,3,0,0,0,71,15,1,86,42,1008.782,1013.771,364.642,1.399,20.378,94.925,0.0
