date,time,gate_dir,vehicle_model[0],vehicle_model[1],vehicle_model[2],vehicle_model[3],vehicle_model[4],vehicle_model[5],vehicle_model[6],vehicle_model[7],has_etc[0],has_etc[1],working_day,total_volume
'2016-09-22','23:00:00',3,0,10,3,0,0,0,0,0,11,2,1,13
'2016-09-22','23:00:00',4,0,12,0,0,0,1,0,0,11,2,1,13
'2016-09-22','23:20:00',0,0,6,0,0,0,0,0,0,3,3,1,6
'2016-09-22','23:20:00',1,0,11,1,1,0,0,0,0,10,3,1,13
'2016-09-22','23:20:00',2,0,7,4,0,0,0,0,0,10,1,1,11
'2016-09-22','23:20:00',3,0,5,2,0,0,0,0,0,6,1,1,7
'2016-09-22','23:20:00',4,0,12,0,0,0,0,0,0,11,1,1,12
'2016-09-22','23:40:00',0,0,2,2,0,1,0,0,0,4,1,1,5
'2016-09-22','23:40:00',1,0,7,1,1,0,3,0,1,11,2,1,13
'2016-09-22','23:40:00',2,0,6,1,0,0,0,0,0,7,0,1,7
'2016-09-22','23:40:00',3,0,7,5,0,0,0,0,0,11,1,1,12
'2016-09-22','23:40:00',4,0,9,0,0,0,1,0,0,8,2,1,10
'2016-09-23','00:00:00',0,0,5,1,0,1,3,0,0,8,2,1,10
'2016-09-23','00:00:00',1,0,80,7,3,8,2,1,0,73,28,1,101
'2016-09-23','00:00:00',2,0,0,0,0,0,0,0,0,0,0,1,0
'2016-09-23','00:00:00',3,0,15,0,0,0,1,0,1,14,3,1,17
'2016-09-23','00:00:00',4,0,121,7,6,0,7,0,0,107,34,1,141
'2016-09-23','00:20:00',0,0,9,1,0,0,1,0,0,11,0,1,11
'2016-09-23','00:20:00',1,0,64,6,3,6,2,0,1,59,23,1,82
'2016-09-23','00:20:00',2,0,4,0,0,0,0,0,0,0,4,1,4
'2016-09-23','00:20:00',3,0,11,1,0,0,0,0,0,12,0,1,12
'2016-09-23','00:20:00',4,0,79,6,5,1,2,0,0,61,32,1,93
'2016-09-23','00:40:00',0,0,5,2,1,0,0,0,0,7,1,1,8
'2016-09-23','00:40:00',1,0,32,3,4,3,2,0,2,36,10,1,46
'2016-09-23','00:40:00',2,0,1,0,0,0,0,0,0,0,1,1,1
'2016-09-23','00:40:00',3,0,11,1,0,0,3,0,0,15,0,1,15
'2016-09-23','00:40:00',4,0,65,4,4,3,2,0,1,51,28,1,79
'2016-09-23','01:00:00',0,0,5,3,1,0,0,0,0,8,1,1,9
'2016-09-23','01:00:00',1,0,2,3,0,0,1,0,0,6,0,1,6
'2016-09-23','01:00:00',2,0,0,0,0,0,0,0,0,0,0,1,0
'2016-09-23','01:00:00',3,0,14,0,0,0,2,0,0,16,0,1,16
'2016-09-23','01:00:00',4,0,5,1,0,0,0,0,0,6,0,1,6
'2016-09-23','01:20:00',0,0,2,0,1,0,2,0,0,5,0,1,5
'2016-09-23','01:20:00',1,0,7,2,0,0,1,0,0,7,3,1,10
'2016-09-23','01:20:00',2,0,1,0,0,0,0,0,0,0,1,1,1
'2016-09-23','01:20:00',3,0,11,1,0,0,0,0,0,10,2,1,12
'2016-09-23','01:20:00',4,0,8,1,0,0,0,0,0,7,2,1,9
'2016-09-23','01:40:00',0,0,4,0,1,0,2,0,0,6,1,1,7
'2016-09-23','01:40:00',1,0,5,2,0,0,1,0,0,7,1,1,8
'2016-09-23','01:40:00',2,0,0,0,0,0,0,0,0,0,0,1,0
'2016-09-23','01:40:00',3,0,16,1,1,0,1,0,0,19,0,1,19
'2016-09-23','01:40:00',4,0,2,2,0,0,0,0,0,3,1,1,4
'2016-09-23','02:00:00',0,0,4,0,0,0,0,0,0,4,0,1,4
'2016-09-23','02:00:00',1,0,2,2,1,0,0,0,0,5,0,1,5
'2016-09-23','02:00:00',2,0,0,0,0,0,0,0,0,0,0,1,0
'2016-09-23','02:00:00',3,0,10,0,0,0,1,0,0,11,0,1,11
'2016-09-23','02:00:00',4,0,5,0,1,0,2,0,0,8,0,1,8
'2016-09-23','02:20:00',0,0,2,3,0,0,0,0,0,4,1,1,5
'2016-09-23','02:20:00',1,0,6,0,0,0,1,0,0,7,0,1,7
'2016-09-23','02:20:00',2,0,0,0,0,0,0,0,0,0,0,1,0
'2016-09-23','02:20:00',3,0,12,2,0,0,0,0,0,12,2,1,14
'2016-09-23','02:20:00',4,0,3,0,0,0,0,0,0,3,0,1,3
'2016-09-23','02:40:00',0,0,2,3,3,0,1,0,0,9,0,1,9
'2016-09-23','02:40:00',1,0,4,4,1,0,1,0,0,9,1,1,10
'2016-09-23','02:40:00',2,0,0,0,0,0,0,0,0,0,0,1,0
'2016-09-23','02:40:00',3,0,14,2,0,0,1,0,0,13,4,1,17
'2016-09-23','02:40:00',4,0,5,0,0,0,0,0,0,4,1,1,5
'2016-09-23','03:00:00',0,0,3,0,1,0,4,0,0,8,0,1,8
'2016-09-23','03:00:00',1,0,11,0,1,0,0,0,0,12,0,1,12
'2016-09-23','03:00:00',2,0,0,0,0,0,0,0,0,0,0,1,0
'2016-09-23','03:00:00',3,0,10,3,0,0,1,0,0,14,0,1,14
'2016-09-23','03:00:00',4,0,6,1,0,0,2,0,0,9,0,1,9
'2016-09-23','03:20:00',0,0,9,3,0,0,1,0,0,12,1,1,13
'2016-09-23','03:20:00',1,0,11,0,1,0,2,0,0,13,1,1,14
'2016-09-23','03:20:00',2,0,0,0,0,0,0,0,0,0,0,1,0
'2016-09-23','03:20:00',3,0,10,0,0,0,0,0,1,10,1,1,11
'2016-09-23','03:20:00',4,0,2,1,1,0,1,0,0,4,1,1,5
'2016-09-23','03:40:00',0,0,5,2,1,0,2,0,0,8,2,1,10
'2016-09-23','03:40:00',1,0,11,0,1,0,3,0,0,14,1,1,15
'2016-09-23','03:40:00',2,0,0,0,0,0,0,0,0,0,0,1,0
'2016-09-23','03:40:00',3,0,10,2,0,0,0,0,0,11,1,1,12
'2016-09-23','03:40:00',4,0,4,0,1,0,4,0,0,8,1,1,9
'2016-09-23','04:00:00',0,0,1,3,2,0,1,0,0,7,0,1,7
'2016-09-23','04:00:00',1,0,14,0,1,0,0,0,0,14,1,1,15
'2016-09-23','04:00:00',2,0,0,0,0,0,0,0,0,0,0,1,0
'2016-09-23','04:00:00',3,0,11,0,1,0,0,0,0,10,2,1,12
'2016-09-23','04:00:00',4,0,3,2,0,0,0,0,0,5,0,1,5
'2016-09-23','04:20:00',0,0,6,3,0,0,2,0,0,10,1,1,11
'2016-09-23','04:20:00',1,0,18,2,2,0,0,1,0,22,1,1,23
'2016-09-23','04:20:00',2,0,0,0,0,0,0,0,0,0,0,1,0
'2016-09-23','04:20:00',3,0,11,0,0,0,0,0,0,8,3,1,11
'2016-09-23','04:20:00',4,0,1,0,1,0,1,0,0,3,0,1,3
'2016-09-23','04:40:00',0,0,11,2,1,0,1,0,0,14,1,1,15
'2016-09-23','04:40:00',1,0,17,2,0,0,0,0,0,17,2,1,19
'2016-09-23','04:40:00',2,0,1,0,0,0,0,0,0,1,0,1,1
'2016-09-23','04:40:00',3,0,9,1,0,0,0,0,0,8,2,1,10
'2016-09-23','04:40:00',4,0,1,2,1,0,0,0,0,4,0,1,4
'2016-09-23','05:00:00',0,0,4,2,0,0,0,0,0,6,0,1,6
'2016-09-23','05:00:00',1,0,27,2,2,0,3,0,0,32,2,1,34
'2016-09-23','05:00:00',2,0,3,5,0,0,0,0,0,7,1,1,8
'2016-09-23','05:00:00',3,0,5,4,0,0,0,0,0,9,0,1,9
'2016-09-23','05:00:00',4,0,2,2,2,0,2,0,0,8,0,1,8
'2016-09-23','05:20:00',0,0,3,2,0,0,0,0,0,4,1,1,5
'2016-09-23','05:20:00',1,0,19,3,2,3,2,0,0,28,1,1,29
'2016-09-23','05:20:00',2,0,9,8,0,0,0,0,0,14,3,1,17
'2016-09-23','05:20:00',3,0,10,6,0,0,0,0,0,14,2,1,16
'2016-09-23','05:20:00',4,0,6,2,0,0,2,0,1,10,1,1,11
'2016-09-23','05:40:00',0,0,4,3,0,0,0,0,0,6,1,1,7
'2016-09-23','05:40:00',1,0,29,4,2,0,3,0,0,32,6,1,38
'2016-09-23','05:40:00',2,0,17,9,0,0,0,0,0,21,5,1,26
'2016-09-23','05:40:00',3,0,16,9,0,0,0,0,0,21,4,1,25
'2016-09-23','05:40:00',4,0,15,3,1,0,3,0,0,20,2,1,22
'2016-09-23','06:00:00',0,0,11,1,0,0,0,0,0,10,2,1,12
'2016-09-23','06:00:00',1,0,18,4,0,0,0,0,0,21,1,1,22
'2016-09-23','06:00:00',2,0,21,10,0,0,0,0,0,25,6,1,31
'2016-09-23','06:00:00',3,0,12,11,0,0,0,0,0,21,2,1,23
'2016-09-23','06:00:00',4,0,17,5,2,1,3,0,0,26,2,1,28
'2016-09-23','06:20:00',0,0,12,5,0,0,0,0,0,15,2,1,17
'2016-09-23','06:20:00',1,0,40,13,5,0,5,0,0,58,5,1,63
'2016-09-23','06:20:00',2,0,23,9,0,0,0,0,0,27,5,1,32
'2016-09-23','06:20:00',3,0,42,17,0,1,0,0,0,44,16,1,60
'2016-09-23','06:20:00',4,0,29,8,2,0,2,0,0,34,7,1,41
'2016-09-23','06:40:00',0,0,23,6,1,2,0,0,0,22,10,1,32
'2016-09-23','06:40:00',1,0,47,9,3,0,4,0,0,54,9,1,63
'2016-09-23','06:40:00',2,0,45,9,0,0,0,0,0,41,13,1,54
'2016-09-23','06:40:00',3,0,52,14,1,2,0,0,0,46,23,1,69
'2016-09-23','06:40:00',4,0,44,2,4,1,1,0,1,42,11,1,53
'2016-09-23','07:00:00',0,0,24,4,0,0,0,0,0,25,3,1,28
'2016-09-23','07:00:00',1,0,67,9,4,1,5,0,0,70,16,1,86
'2016-09-23','07:00:00',2,0,76,4,1,1,0,0,0,47,35,1,82
'2016-09-23','07:00:00',3,0,92,20,2,4,0,0,0,87,31,1,118
'2016-09-23','07:00:00',4,0,56,6,3,0,1,0,0,50,16,1,66
'2016-09-23','07:20:00',0,0,38,3,0,0,0,0,0,35,6,1,41
'2016-09-23','07:20:00',1,0,90,5,2,0,3,0,0,75,25,1,100
'2016-09-23','07:20:00',2,0,84,6,1,0,0,0,0,58,33,1,91
'2016-09-23','07:20:00',3,4,110,16,1,1,0,0,0,80,52,1,132
'2016-09-23','07:20:00',4,0,74,3,1,1,2,0,0,64,17,1,81
'2016-09-23','07:40:00',0,0,38,4,0,0,0,0,0,33,9,1,42
'2016-09-23','07:40:00',1,0,84,4,2,1,2,0,0,64,29,1,93
'2016-09-23','07:40:00',2,0,93,10,0,0,0,0,0,66,37,1,103
'2016-09-23','07:40:00',3,0,127,19,0,6,0,0,0,100,52,1,152
'2016-09-23','07:40:00',4,0,98,6,1,0,0,0,0,74,31,1,105
'2016-09-23','08:00:00',0,0,44,3,2,0,0,0,0,33,16,1,49
'2016-09-23','08:00:00',1,0,98,7,1,2,2,0,0,74,36,1,110
'2016-09-23','08:00:00',2,0,101,10,0,1,0,0,0,77,35,1,112
'2016-09-23','08:00:00',3,0,125,22,0,2,0,0,0,108,41,1,149
'2016-09-23','08:00:00',4,0,109,5,1,1,2,0,0,82,36,1,118
'2016-09-23','08:20:00',0,0,63,4,1,0,0,0,0,46,22,1,68
'2016-09-23','08:20:00',1,0,118,2,1,2,2,0,2,94,33,1,127
'2016-09-23','08:20:00',2,0,94,10,1,1,0,0,0,72,34,1,106
'2016-09-23','08:20:00',3,0,111,20,0,1,0,0,0,85,47,1,132
'2016-09-23','08:20:00',4,0,129,2,2,0,2,0,0,95,40,1,135
'2016-09-23','08:40:00',0,0,45,4,1,0,0,0,0,34,16,1,50
'2016-09-23','08:40:00',1,0,99,5,4,0,3,0,1,84,28,1,112
'2016-09-23','08:40:00',2,0,109,9,0,0,0,0,0,89,29,1,118
'2016-09-23','08:40:00',3,0,133,26,1,1,0,0,0,118,43,1,161
'2016-09-23','08:40:00',4,0,141,8,2,0,3,0,0,93,61,1,154
'2016-09-23','09:00:00',0,0,37,4,0,0,0,0,0,25,16,1,41
'2016-09-23','09:00:00',1,0,119,5,3,1,1,0,0,94,35,1,129
'2016-09-23','09:00:00',2,0,84,8,0,0,0,0,0,68,24,1,92
'2016-09-23','09:00:00',3,0,150,25,0,1,0,0,0,137,39,1,176
'2016-09-23','09:00:00',4,0,121,6,3,2,2,0,0,94,40,1,134
'2016-09-23','09:20:00',0,0,48,3,1,0,0,0,0,36,16,1,52
'2016-09-23','09:20:00',1,0,92,8,0,2,5,0,0,88,19,1,107
'2016-09-23','09:20:00',2,0,76,14,1,2,0,0,0,68,25,1,93
'2016-09-23','09:20:00',3,1,124,29,2,1,0,0,0,118,39,1,157
'2016-09-23','09:20:00',4,0,120,7,5,3,2,0,0,103,34,1,137
'2016-09-23','09:40:00',0,1,40,3,0,0,0,0,0,35,9,1,44
'2016-09-23','09:40:00',1,0,92,4,6,2,1,0,0,81,24,1,105
'2016-09-23','09:40:00',2,0,67,7,2,0,0,0,0,60,16,1,76
'2016-09-23','09:40:00',3,0,117,20,0,0,0,0,0,110,27,1,137
'2016-09-23','09:40:00',4,0,82,6,6,1,1,0,0,73,23,1,96
'2016-09-23','10:00:00',0,0,51,6,1,0,0,0,0,42,16,1,58
'2016-09-23','10:00:00',1,0,62,11,0,1,4,1,0,61,18,1,79
'2016-09-23','10:00:00',2,0,64,11,0,0,0,0,0,60,15,1,75
'2016-09-23','10:00:00',3,0,83,24,1,1,0,0,0,87,22,1,109
'2016-09-23','10:00:00',4,0,76,5,2,1,3,0,0,61,26,1,87
'2016-09-23','10:20:00',0,0,49,4,0,0,0,0,0,47,6,1,53
'2016-09-23','10:20:00',1,0,53,9,0,1,0,0,2,48,17,1,65
'2016-09-23','10:20:00',2,0,67,11,0,1,0,0,1,56,24,1,80
'2016-09-23','10:20:00',3,0,81,21,3,1,0,0,0,74,32,1,106
'2016-09-23','10:20:00',4,0,81,3,4,0,1,0,0,64,25,1,89
'2016-09-23','10:40:00',0,0,52,3,1,0,0,0,0,41,15,1,56
'2016-09-23','10:40:00',1,0,69,10,7,3,3,0,0,71,21,1,92
'2016-09-23','10:40:00',2,0,59,13,0,0,0,0,0,60,12,1,72
'2016-09-23','10:40:00',3,0,80,26,1,1,0,0,0,84,24,1,108
'2016-09-23','10:40:00',4,0,69,3,3,0,2,0,0,57,20,1,77
'2016-09-23','11:00:00',0,0,52,3,1,0,0,0,0,42,14,1,56
'2016-09-23','11:00:00',1,0,74,8,2,3,1,0,0,63,25,1,88
'2016-09-23','11:00:00',2,0,42,9,1,0,0,0,0,47,5,1,52
'2016-09-23','11:00:00',3,0,63,23,0,1,0,0,0,72,15,1,87
'2016-09-23','11:00:00',4,0,82,8,1,0,3,0,0,75,19,1,94
'2016-09-23','11:20:00',0,0,38,7,0,0,0,0,0,36,9,1,45
'2016-09-23','11:20:00',1,0,68,11,2,1,1,0,1,60,24,1,84
'2016-09-23','11:20:00',2,0,45,12,0,0,0,0,0,42,15,1,57
'2016-09-23','11:20:00',3,0,66,23,2,1,0,0,1,67,26,1,93
'2016-09-23','11:20:00',4,0,72,7,3,1,1,0,0,65,19,1,84
'2016-09-23','11:40:00',0,0,37,4,0,0,0,0,0,26,15,1,41
'2016-09-23','11:40:00',1,0,78,7,1,3,3,0,0,71,21,1,92
'2016-09-23','11:40:00',2,0,44,8,0,0,0,0,1,42,11,1,53
'2016-09-23','11:40:00',3,0,56,26,0,1,0,0,0,63,20,1,83
'2016-09-23','11:40:00',4,0,79,1,6,0,2,0,0,65,23,1,88
'2016-09-23','12:00:00',0,0,50,6,0,0,0,0,0,39,17,1,56
'2016-09-23','12:00:00',1,0,90,14,2,3,5,0,1,97,18,1,115
'2016-09-23','12:00:00',2,0,69,8,0,1,0,0,0,64,14,1,78
'2016-09-23','12:00:00',3,0,64,21,0,1,0,0,0,69,17,1,86
'2016-09-23','12:00:00',4,0,84,5,0,1,1,0,0,66,25,1,91
'2016-09-23','12:20:00',0,0,44,6,1,0,0,0,0,35,16,1,51
'2016-09-23','12:20:00',1,0,82,10,1,1,2,0,1,76,21,1,97
'2016-09-23','12:20:00',2,0,72,5,0,0,0,0,0,59,18,1,77
'2016-09-23','12:20:00',3,1,95,25,2,1,0,0,0,100,24,1,124
'2016-09-23','12:20:00',4,0,72,3,2,2,0,0,0,63,16,1,79
'2016-09-23','12:40:00',0,0,50,6,3,2,0,0,0,38,23,1,61
'2016-09-23','12:40:00',1,0,76,8,2,2,2,0,0,70,20,1,90
'2016-09-23','12:40:00',2,0,77,6,0,1,0,0,0,64,20,1,84
'2016-09-23','12:40:00',3,0,90,20,0,0,0,0,0,86,24,1,110
'2016-09-23','12:40:00',4,0,91,1,3,1,3,0,0,72,27,1,99
'2016-09-23','13:00:00',0,0,52,4,0,1,0,0,0,42,15,1,57
'2016-09-23','13:00:00',1,0,89,13,3,0,2,0,0,75,32,1,107
'2016-09-23','13:00:00',2,0,68,9,1,0,0,0,0,57,21,1,78
'2016-09-23','13:00:00',3,0,92,23,0,2,0,0,0,88,29,1,117
'2016-09-23','13:00:00',4,0,90,6,3,1,1,0,0,79,22,1,101
'2016-09-23','13:20:00',0,0,63,4,0,0,0,0,0,52,15,1,67
'2016-09-23','13:20:00',1,0,84,9,1,12,3,0,0,81,28,1,109
'2016-09-23','13:20:00',2,0,61,4,2,0,0,0,0,40,27,1,67
'2016-09-23','13:20:00',3,0,81,22,1,4,0,0,0,87,21,1,108
'2016-09-23','13:20:00',4,0,107,3,4,0,0,0,0,77,37,1,114
'2016-09-23','13:40:00',0,0,41,4,0,0,0,0,0,34,11,1,45
'2016-09-23','13:40:00',1,0,104,10,3,2,6,0,2,98,29,1,127
'2016-09-23','13:40:00',2,0,65,17,1,0,0,0,0,65,18,1,83
'2016-09-23','13:40:00',3,0,109,23,1,1,0,0,0,104,30,1,134
'2016-09-23','13:40:00',4,0,106,6,0,2,4,0,0,82,36,1,118
'2016-09-23','14:00:00',0,0,53,3,2,0,0,0,0,46,12,1,58
'2016-09-23','14:00:00',1,0,93,10,0,3,2,0,0,89,19,1,108
'2016-09-23','14:00:00',2,0,61,4,0,0,0,0,0,54,11,1,65
'2016-09-23','14:00:00',3,0,142,17,0,2,0,0,0,118,43,1,161
'2016-09-23','14:00:00',4,0,98,4,3,0,0,0,0,72,33,1,105
'2016-09-23','14:20:00',0,0,45,8,0,0,0,0,0,41,12,1,53
'2016-09-23','14:20:00',1,0,95,10,3,4,1,0,2,90,25,1,115
'2016-09-23','14:20:00',2,0,71,10,0,0,0,0,0,63,18,1,81
'2016-09-23','14:20:00',3,0,101,26,1,4,0,0,0,92,40,1,132
'2016-09-23','14:20:00',4,0,113,5,2,5,4,0,0,99,30,1,129
'2016-09-23','14:40:00',0,0,55,4,0,0,0,0,0,53,6,1,59
'2016-09-23','14:40:00',1,0,108,6,6,0,5,0,0,99,26,1,125
'2016-09-23','14:40:00',2,0,85,7,1,0,0,0,0,68,25,1,93
'2016-09-23','14:40:00',3,0,126,20,1,3,0,0,0,111,39,1,150
'2016-09-23','14:40:00',4,0,92,3,1,0,1,0,0,71,26,1,97
'2016-09-23','15:00:00',0,0,43,3,0,1,0,0,0,33,14,1,47
'2016-09-23','15:00:00',1,0,86,4,2,3,3,0,0,67,31,1,98
'2016-09-23','15:00:00',2,0,87,11,0,0,0,0,0,74,24,1,98
'2016-09-23','15:00:00',3,0,132,29,0,3,0,0,0,120,44,1,164
'2016-09-23','15:00:00',4,0,86,9,2,0,1,0,0,73,25,1,98
'2016-09-23','15:20:00',0,0,62,3,1,0,0,0,0,48,18,1,66
'2016-09-23','15:20:00',1,0,94,8,6,1,3,0,1,84,29,1,113
'2016-09-23','15:20:00',2,0,78,13,0,2,0,0,0,64,29,1,93
'2016-09-23','15:20:00',3,0,123,26,0,1,0,0,0,114,36,1,150
'2016-09-23','15:20:00',4,0,112,2,4,0,2,0,0,88,32,1,120
'2016-09-23','15:40:00',0,0,68,9,1,0,0,0,0,53,25,1,78
'2016-09-23','15:40:00',1,0,98,8,1,3,4,0,0,88,26,1,114
'2016-09-23','15:40:00',2,0,73,8,0,1,0,0,0,56,26,1,82
'2016-09-23','15:40:00',3,0,150,29,1,2,0,0,0,126,56,1,182
'2016-09-23','15:40:00',4,0,98,4,3,1,1,0,0,83,24,1,107
'2016-09-23','16:00:00',0,0,71,4,1,0,0,0,0,53,23,1,76
'2016-09-23','16:00:00',1,0,97,8,1,1,2,0,1,77,33,1,110
'2016-09-23','16:00:00',2,0,68,9,0,0,0,0,0,56,21,1,77
'2016-09-23','16:00:00',3,0,129,25,0,1,0,0,0,110,45,1,155
'2016-09-23','16:00:00',4,0,94,4,1,2,1,0,0,76,26,1,102
'2016-09-23','16:20:00',0,0,83,3,0,0,0,0,0,58,28,1,86
'2016-09-23','16:20:00',1,0,103,8,0,1,0,0,0,80,32,1,112
'2016-09-23','16:20:00',2,0,91,9,0,0,0,0,0,75,25,1,100
'2016-09-23','16:20:00',3,0,115,21,0,1,0,0,0,108,29,1,137
'2016-09-23','16:20:00',4,0,108,8,1,1,1,0,0,94,25,1,119
'2016-09-23','16:40:00',0,0,43,1,0,0,0,0,0,25,19,1,44
'2016-09-23','16:40:00',1,0,100,5,2,4,1,0,1,78,35,1,113
'2016-09-23','16:40:00',2,0,102,8,0,0,0,0,0,89,21,1,110
'2016-09-23','16:40:00',3,0,116,28,1,1,0,0,0,114,32,1,146
'2016-09-23','16:40:00',4,0,131,4,1,0,1,0,0,104,33,1,137
'2016-09-23','17:00:00',0,0,41,3,0,1,0,0,0,36,9,1,45
'2016-09-23','17:00:00',1,0,103,3,3,3,1,0,0,67,46,1,113
'2016-09-23','17:00:00',2,0,87,7,0,1,0,0,0,70,25,1,95
'2016-09-23','17:00:00',3,0,115,15,0,0,0,0,0,93,37,1,130
'2016-09-23','17:00:00',4,0,82,2,1,0,1,0,0,64,22,1,86
'2016-09-23','17:20:00',0,0,35,3,0,0,0,0,0,31,7,1,38
'2016-09-23','17:20:00',1,0,97,4,1,1,2,0,0,69,36,1,105
'2016-09-23','17:20:00',2,0,87,5,0,0,0,0,0,68,24,1,92
'2016-09-23','17:20:00',3,0,87,19,1,1,0,0,0,84,24,1,108
'2016-09-23','17:20:00',4,0,104,4,1,0,1,0,0,72,38,1,110
'2016-09-23','17:40:00',0,0,45,1,0,0,0,0,0,35,11,1,46
'2016-09-23','17:40:00',1,0,126,4,3,6,2,0,0,89,52,1,141
'2016-09-23','17:40:00',2,0,84,11,0,0,0,0,0,69,26,1,95
'2016-09-23','17:40:00',3,0,114,20,1,2,0,0,0,104,33,1,137
'2016-09-23','17:40:00',4,0,112,5,1,1,2,0,0,86,35,1,121
'2016-09-23','18:00:00',0,0,36,3,1,0,0,0,0,27,13,1,40
'2016-09-23','18:00:00',1,0,82,7,1,1,2,0,0,64,29,1,93
'2016-09-23','18:00:00',2,0,73,6,1,0,0,0,0,64,16,1,80
'2016-09-23','18:00:00',3,0,71,26,0,1,0,0,0,73,25,1,98
'2016-09-23','18:00:00',4,0,93,2,2,1,2,0,0,67,33,1,100
'2016-09-23','18:20:00',0,0,44,1,0,0,0,0,0,31,14,1,45
'2016-09-23','18:20:00',1,0,91,1,0,2,2,0,0,64,32,1,96
'2016-09-23','18:20:00',2,0,65,6,0,0,0,0,0,48,23,1,71
'2016-09-23','18:20:00',3,0,100,22,2,5,0,0,0,92,37,1,129
'2016-09-23','18:20:00',4,0,89,3,2,1,0,0,0,74,21,1,95
'2016-09-23','18:40:00',0,0,29,3,0,0,0,0,0,27,5,1,32
'2016-09-23','18:40:00',1,0,95,8,3,2,0,0,0,81,27,1,108
'2016-09-23','18:40:00',2,0,75,5,0,0,0,0,0,57,23,1,80
'2016-09-23','18:40:00',3,0,60,20,0,0,0,0,0,66,14,1,80
'2016-09-23','18:40:00',4,0,89,3,0,2,2,0,0,65,31,1,96
'2016-09-23','19:00:00',0,0,28,1,0,0,0,0,0,24,5,1,29
'2016-09-23','19:00:00',1,0,45,4,0,0,3,0,1,37,16,1,53
'2016-09-23','19:00:00',2,0,54,9,0,0,0,0,0,42,21,1,63
'2016-09-23','19:00:00',3,0,52,11,0,0,0,0,0,52,11,1,63
'2016-09-23','19:00:00',4,0,53,4,0,0,1,0,0,45,13,1,58
'2016-09-23','19:20:00',0,0,20,2,1,0,0,0,0,16,7,1,23
'2016-09-23','19:20:00',1,0,50,5,3,1,2,0,0,51,10,1,61
'2016-09-23','19:20:00',2,0,50,7,0,0,0,0,0,36,21,1,57
'2016-09-23','19:20:00',3,0,51,19,0,0,0,0,0,58,12,1,70
'2016-09-23','19:20:00',4,0,80,4,1,0,1,0,0,64,22,1,86
'2016-09-23','19:40:00',0,0,31,1,0,0,0,0,0,24,8,1,32
'2016-09-23','19:40:00',1,0,50,5,0,0,1,0,0,42,14,1,56
'2016-09-23','19:40:00',2,0,52,10,0,0,0,0,0,48,14,1,62
'2016-09-23','19:40:00',3,0,36,14,0,0,0,0,0,38,12,1,50
'2016-09-23','19:40:00',4,0,54,1,0,0,0,0,0,37,18,1,55
'2016-09-23','20:00:00',0,0,27,0,0,0,0,0,0,18,9,1,27
'2016-09-23','20:00:00',1,0,26,7,0,1,0,0,0,26,8,1,34
'2016-09-23','20:00:00',2,0,34,6,0,0,0,0,0,28,12,1,40
'2016-09-23','20:00:00',3,0,42,12,0,0,0,0,0,42,12,1,54
'2016-09-23','20:00:00',4,0,51,2,2,1,2,0,0,45,13,1,58
'2016-09-23','20:20:00',0,0,25,0,0,0,0,0,0,15,10,1,25
'2016-09-23','20:20:00',1,0,31,2,0,1,2,0,0,27,9,1,36
'2016-09-23','20:20:00',2,0,26,5,0,0,0,0,0,21,10,1,31
'2016-09-23','20:20:00',3,0,35,7,0,0,0,0,0,34,8,1,42
'2016-09-23','20:20:00',4,0,42,5,0,0,2,0,0,37,12,1,49
'2016-09-23','20:40:00',0,0,26,2,0,0,0,0,0,23,5,1,28
'2016-09-23','20:40:00',1,0,42,3,1,0,1,0,0,33,14,1,47
'2016-09-23','20:40:00',2,0,35,4,0,1,0,0,0,29,11,1,40
'2016-09-23','20:40:00',3,0,39,10,0,0,0,0,0,39,10,1,49
'2016-09-23','20:40:00',4,0,41,2,0,0,0,0,0,25,18,1,43
'2016-09-23','21:00:00',0,0,14,1,0,0,0,0,0,10,5,1,15
'2016-09-23','21:00:00',1,0,31,5,0,0,0,0,0,23,13,1,36
'2016-09-23','21:00:00',2,0,18,7,0,0,0,0,0,19,6,1,25
'2016-09-23','21:00:00',3,0,35,10,0,0,0,0,0,34,11,1,45
'2016-09-23','21:00:00',4,0,41,1,0,0,4,0,0,37,9,1,46
'2016-09-23','21:20:00',0,0,21,4,0,0,0,0,0,21,4,1,25
'2016-09-23','21:20:00',1,0,23,2,0,3,0,0,0,21,7,1,28
'2016-09-23','21:20:00',2,0,13,12,0,0,0,0,0,21,4,1,25
'2016-09-23','21:20:00',3,0,34,11,0,0,0,0,0,35,10,1,45
'2016-09-23','21:20:00',4,0,31,1,0,1,2,0,0,24,11,1,35
'2016-09-23','21:40:00',0,0,19,2,0,0,0,0,0,18,3,1,21
'2016-09-23','21:40:00',1,0,40,3,0,0,3,0,0,37,9,1,46
'2016-09-23','21:40:00',2,0,19,8,0,0,0,0,0,23,4,1,27
'2016-09-23','21:40:00',3,0,37,8,0,0,0,0,0,39,6,1,45
'2016-09-23','21:40:00',4,0,22,3,0,0,2,0,0,20,7,1,27
'2016-09-23','22:00:00',0,0,21,0,0,0,0,0,0,17,4,1,21
'2016-09-23','22:00:00',1,0,14,1,0,2,3,0,0,18,2,1,20
'2016-09-23','22:00:00',2,0,16,3,0,0,0,0,0,18,1,1,19
'2016-09-23','22:00:00',3,0,24,6,0,0,0,0,0,23,7,1,30
'2016-09-23','22:00:00',4,0,26,1,0,0,2,0,0,24,5,1,29
